,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit,popularity,clusters,id,artist,song_title
3809,0.581,0.802,-4.801,0.171,0.00125,0.27,0.136,0.492,172.995,0,47,11,0vGjoADTYfGVewMe6sb34y,"['Jorja Smith', 'High Contrast']",The One - High Contrast Remix
3810,0.627,0.863,-1.171,0.0409,0.0228,8.23e-05,0.153,0.135,87.524,0,41,9,4zsxBgPkUFYEoOGDncGIBd,"['Cartoon', 'Futuristik', 'Mikk Mäe']",C U Again
3811,0.637,0.894,-3.408,0.0584,0.153,0.823,0.0346,0.428,172.964,0,31,0,6tWpaPLTjqmZc1SmH6mNRh,"['Etherwood', 'Rocky Nti']",Spoken
3812,0.469,0.842,-3.253,0.0637,0.0175,0.196,0.349,0.239,174.037,0,27,11,3mxE8TfkRxq876pAzbOOwf,['Memtrix'],Clouds in Commune
3813,0.498,0.689,-7.398,0.0403,0.00432,0.00456,0.181,0.147,87.003,0,0,9,2DW0u7LLmixqmdyDx4C16H,['Koven'],Figure
3814,0.448,0.925,-4.339,0.0443,0.000527,0.882,0.0693,0.648,173.976,0,33,0,3SFPNzxW8uoEcodNiobbnf,['Smooth'],For Good
3815,0.377,0.95,-3.029,0.0491,0.000714,0.894,0.313,0.0981,174.027,0,17,0,0sT1cHXydqpBdgs9GGVRk5,['Smooth'],Creatures (DNB Dubmix)
3816,0.555,0.992,-2.222,0.0548,0.00128,0.886,0.365,0.31,174.007,0,21,0,4Sr8bdxMNv7ZrgtqJjsgw9,['Oakwite'],Route 66
3817,0.612,0.499,-6.904,0.0546,0.127,0.184,0.146,0.0398,173.021,0,48,11,2CRx925YeUuCmXnb76IGZb,['Etherwood'],Begin By Letting Go
3818,0.494,0.808,-6.585,0.0428,0.0244,0.863,0.262,0.105,173.986,0,40,0,7dgLWx5S5G0eehexaKY5qR,['Dawn Wall'],Spears
3819,0.376,0.907,-8.605,0.0606,0.00068,0.241,0.0601,0.0437,174.02,0,16,11,0mLfNtlYlLACtV9danUDP7,['Andromedik'],Don't Say
3820,0.502,0.844,-3.894,0.0367,0.0957,0.132,0.122,0.212,172.005,0,19,11,4FE18fhMD73oKIUKTQcABJ,"['Demigroove', 'Ro']",Always Fading
3821,0.507,0.819,-5.245,0.0399,0.00537,0.906,0.0984,0.544,172.012,0,20,0,1IsK8qCW8wOZMiJFEgLmPk,['Demigroove'],Rain Dance
3822,0.595,0.908,-4.306,0.0539,0.0258,0.866,0.105,0.117,174.008,0,23,0,3lvqOT6Oms37CAgTY8iiec,['Smote'],Summertime
3823,0.559,0.966,-4.761,0.0528,0.0958,0.889,0.299,0.193,174.001,0,13,0,6tfoupbxIvHrLm53a7bTjI,"['Smote', 'Nelver']",Summertime - Nelver Remix
3824,0.631,0.86,-3.813,0.0526,0.00534,0.515,0.193,0.34,174.005,0,19,0,3vcINvQQdyHVTCPSniYvdJ,['Rameses B'],Eden
3825,0.727,0.633,-5.61,0.156,0.18,0.853,0.121,0.335,173.977,0,18,0,3OfxoXOKFJWyBQ7T8bfhc5,['Rameses B'],Helix
3826,0.615,0.803,-5.077,0.0385,0.0109,0.893,0.104,0.427,174.005,0,23,0,1PJlWJGj0RBZw7lNRE8JkL,['Rameses B'],Ivy
3827,0.526,0.865,-3.942,0.0398,0.0213,0.369,0.106,0.169,169.98,0,25,0,7xvOBAhrUlWalBJVQr2eZE,"['Zoe Moon', 'Rameses B']",Falling - Rameses B Remix
3828,0.508,0.943,-3.886,0.0595,0.00275,0.82,0.106,0.0398,173.978,0,29,0,31BUHQkcd7OO5V9ncWXgow,['Dualistic'],In The Shadows
3829,0.272,0.919,-3.251,0.0423,0.000793,0.0284,0.4,0.0444,177.969,1,47,10,274sPDF4b4mCFK7hhvxBDJ,['Boxplot'],Escape with the Clouds
3830,0.305,0.602,-8.096,0.0387,0.178,0.138,0.0924,0.0542,170.053,0,26,11,07NuQwlM6mQqpYQspsfcaA,"['Chinensis', 'ZAZU']",Emerald Waters - Zazu Remix
3831,0.258,0.762,-4.143,0.0386,0.00122,0.845,0.116,0.114,174.011,0,35,0,0K0Yq0qxbKR5WSYDxvDGgP,['Station Earth'],Astral Walker
3832,0.4,0.869,-4.037,0.0595,0.00248,9.22e-06,0.224,0.388,115.871,0,30,9,5JJ62lLYi7aoOwCT1bvklJ,['L.A.O.S'],I'm Alive (Helsinki II)
3833,0.418,0.8,-2.75,0.0548,0.00315,0.902,0.158,0.0342,172.076,0,34,0,2IaZxPjJDyqIdviX8FyQ4u,['Justin Hawkes'],Black Bloc
3834,0.503,0.86,-4.081,0.0888,0.00722,0.0388,0.0826,0.239,174.054,0,42,11,4bL5DVDPl2Tlck95SWEb5J,"['K Motionz', 'Tempza']",Breathe
3835,0.555,0.681,-5.383,0.0708,0.00829,0.0,0.0848,0.337,171.827,0,56,11,679TnTjA1ad756mFFq91ZK,"['ShockOne', 'Lee Mvtthews']",Thinkin About
3836,0.444,0.961,-1.247,0.0427,0.000525,0.722,0.0769,0.234,174.021,0,52,0,0WRJOtOojgRSe0KSBoiOH6,['Delta Heavy'],Hydra
3837,0.582,0.791,-3.643,0.0427,0.0296,0.105,0.118,0.0422,174.01,0,61,11,5UvLQncwvEGiRLn0xEZw45,['Sub Focus'],Off The Ground
3838,0.601,0.713,-3.758,0.0449,0.0282,0.0,0.158,0.464,122.872,0,87,2,1WCEAGGRD066z2Q89ObXTq,"['David Guetta', 'Becky Hill', 'Ella Henderson']",Crazy What Love Can Do
3839,0.555,0.689,-7.042,0.0509,0.021,0.718,0.07,0.185,174.076,0,29,0,4WvAyZFzURkH04pSvyF5hl,['Tatora'],PR8LMZ
3840,0.747,0.675,-4.591,0.1,0.000105,0.843,0.309,0.411,174.016,0,39,0,5bhTCorztZtn9WhJn7H1Eb,['Apparition'],Regret
3841,0.484,0.803,-4.539,0.0462,0.00909,1.42e-06,0.161,0.19,173.974,0,42,11,7wId87yNWH9OLB9sBBlnkN,"['Fred V', 'Paul Dowling']",Climbing The Walls
3842,0.609,0.646,-5.993,0.0506,0.14,0.000877,0.12,0.321,172.019,0,32,11,2QPXycDuIYeJWGWrqxjeCI,"['Maduk', 'Lexurus', 'RIENK', 'Millbrook']",New Beginning - Millbrook Remix
3843,0.464,0.99,-0.224,0.105,0.00294,0.0744,0.295,0.179,174.016,0,40,11,2GeSfsM4D6mAZS2sOmKYyj,"['Georgie Riot', 'Aktive']",Wait For Me
3844,0.41,0.954,-2.561,0.0728,6.7e-05,0.0655,0.343,0.208,172.089,0,40,11,622x8eLKsI6pUFy4vkaSDT,"['Solomon France', 'Oli Scott']",On The Weekend
3845,0.705,0.97,-2.281,0.331,0.0138,0.204,0.0801,0.321,171.971,0,40,6,4cyGu0cAzDJfGqyYnbfx4t,"['D*Minds', 'Mefjus']",Systematic
3846,0.532,0.843,-5.409,0.091,0.00495,0.283,0.366,0.0731,108.151,0,40,9,27CN4S6obRUhNOMsUWrx3u,['Degs'],Still Messed Up
3847,0.546,0.884,-4.651,0.0999,0.00502,0.0599,0.138,0.144,174.023,0,30,11,5Bva65x1jM16Ultdlx5RCD,['YUSSI'],BREAK
3848,0.17,0.452,-6.264,0.0379,0.0957,0.403,0.114,0.0668,170.203,0,45,11,1MODinRjJPHlmCRtOkJBrt,['Buunshin'],Farewell
3849,0.473,0.905,-3.237,0.0503,0.0397,0.278,0.0924,0.347,165.0,0,53,11,1EpCeurqbcA5uIXO7v9JtB,"['Sam Ryder', 'ATH']",SPACE MAN (ATH Remix)
3850,0.545,0.806,-5.083,0.0483,0.000398,0.896,0.249,0.255,174.012,0,43,0,7LAMtuZJRJfgPmRHNHVoQe,['Apparition'],Wounded
3851,0.639,0.391,-5.986,0.17,0.261,0.542,0.0714,0.433,173.976,0,37,0,1Hoa3510ednIRJachIsKAG,['Mitekiss'],FromU
3852,0.457,0.637,-5.006,0.0405,0.00626,0.878,0.0971,0.035,171.995,0,38,0,6HCg63AzDk0l8ZSK8AmV2I,"['Noisia', 'Halogenix']",Wordless
3853,0.632,0.838,-3.433,0.0411,0.00125,1.84e-05,0.0806,0.144,174.922,0,41,11,4ZSS0whsaZ6FWR8J2J16ni,"['Night Shift', 'Natty Campbell']",Love It Like That
3854,0.567,0.994,-1.367,0.0912,0.0926,0.723,0.337,0.571,174.03,0,41,0,1f6BhXcMFByuBZUsiLCQ7A,['Grafix'],CTRL
3855,0.571,0.866,-5.423,0.0428,0.00093,0.905,0.129,0.103,173.971,0,37,0,25971FrZ5okfz2dmsuPAMj,['IYRE'],A Distant Memory
3856,0.463,0.94,-2.257,0.0401,0.0371,0.133,0.615,0.593,174.008,0,47,4,7lOg63K4yxqsM7avKymzSI,"['Grafix', 'Chrissie Huntley']",Save Me
3857,0.516,0.845,-3.554,0.0885,0.00209,0.0772,0.453,0.249,171.972,0,52,11,5EmRq15Ay5NKkxAlLmj9Q9,"['High Contrast', 'Camo & Krooked', 'Mefjus']",Return Of Forever - Camo & Krooked & Mefjus Remix
3858,0.582,0.753,-3.984,0.0322,0.00779,0.000153,0.103,0.145,87.497,0,49,9,2mPeYGo1y7vwkz6vU5dVbI,"['DJ Marky', 'Javeon']",All 4 U
3859,0.509,0.748,-4.289,0.0634,0.00838,0.171,0.163,0.134,86.928,0,29,9,4ggtqpoKEApZpuporm9PAO,['TZ'],What You Did
3860,0.726,0.939,-1.837,0.339,0.0173,0.00747,0.447,0.321,107.657,0,31,6,0cYm9SLVrJgkNed4WInnqc,['Audio'],Tiptop
3861,0.205,0.943,-3.388,0.358,0.0072,0.283,0.108,0.0749,173.981,0,52,11,6w7lAYEIwnV5R0FxmgmGFP,"['1991', 'Empara Mi']",We All Need Someone
3862,0.621,0.904,-2.176,0.0692,0.00334,0.626,0.127,0.277,174.018,0,53,0,7LUCTj2jr9oCpUEkz57sNN,"['Sub Focus', 'Gene Farris']",It's Time
3863,0.387,0.869,-1.95,0.129,0.0189,0.32,0.222,0.167,174.093,0,46,11,52IcDtVT9Jngeh43s6ILew,['Kumarion'],Right Now
3864,0.46,0.65,-4.711,0.0525,0.00407,0.767,0.367,0.0536,172.435,0,31,0,1UrZU6FwywmFpmlwFKY8SC,"['Workforce', 'Madi Lane']",Death Dreams
3865,0.413,0.916,-1.218,0.109,0.00468,2.53e-05,0.0715,0.0974,174.702,0,45,11,6OXQfpCGaJ4OqS7g014KmB,"['Fox Stevenson', 'Solomon France']",Miss You - Solomon France Remix
3866,0.219,0.974,-1.398,0.262,6.15e-05,0.873,0.214,0.377,174.014,0,36,0,5FY9sHTU7sZj2xLVcbIPKc,"['Georgie Riot', 'Something Something']",Dance - Something Something Remix
3867,0.586,0.856,-4.201,0.0746,0.00537,0.19,0.228,0.298,174.052,0,32,11,3BkaV7yqBNsY3qZUxEUkYJ,['Spor'],Hatchet
3868,0.519,0.935,-4.067,0.281,0.00391,0.481,0.0948,0.142,171.988,0,44,0,4n0bY7nhHGiT1wQMC0KRPb,"['Noisia', 'IMANU']",Shift
3869,0.344,0.968,-1.566,0.041,3.39e-06,0.213,0.257,0.133,174.926,0,37,11,2h0tLMiwLsJ7e7xiWWzwKR,"['Pirapus', 'Christina Harrison', 'Sam Heselwood']",Don't Let Me Go
3870,0.745,0.771,-3.793,0.0427,0.133,0.00066,0.101,0.302,87.003,0,25,9,4abwLVBFGp6Wjicse6SlNf,"['Foreign Concept', 'Slay', 'Roxiie Reese']",Vibe
3871,0.599,0.982,-0.823,0.167,0.0203,0.0143,0.905,0.315,173.996,0,40,4,0W5H6M0roHFQ5ZjQxqcGix,"['K Motionz', 'IC3']",Lights
3872,0.457,0.986,-3.462,0.4,0.000631,0.814,0.306,0.268,175.113,0,41,6,7CElVQgIllxWMM7Q2ARrcd,['REAPER'],COACH
3873,0.391,0.866,-3.25,0.148,0.000236,0.726,0.115,0.0836,86.001,0,35,9,3eS5mbt6ZPEVZV33puR0GO,"['Noisia', 'Black Sun Empire']",Caps Lock
3874,0.502,0.969,-1.142,0.297,0.00782,0.00917,0.33,0.502,174.025,0,47,11,608TATD49stSCcojEMTwmX,"['K Motionz', 'Commadee']",Step It Up
3875,0.354,0.982,-1.632,0.0476,0.000717,0.96,0.322,0.0804,174.065,0,34,0,1VoEX9RHr8zHwx6CZ8BRZh,['Delta Heavy'],Ascend
3876,0.566,0.9,-2.802,0.0554,0.0127,5.22e-06,0.138,0.693,175.008,1,56,10,4WxHWaW8cMpaJ3X8KlExkx,"['P Money', 'Whiney']",Sorry I'm Not Sorry
3878,0.588,0.978,-2.629,0.203,0.00353,0.372,0.275,0.801,174.047,0,26,11,1ctbzzN9YMbITdKJQS6r33,"['Zero T', 'Onj', 'Steo']",Darkness
3879,0.48,0.913,-4.298,0.0601,0.0127,0.42,0.0912,0.235,173.962,0,26,0,10VDXH0UvfS84NOmPJAcg2,"['Makoto', 'Cleveland Watkiss']",The Best Is Yet To Come
3880,0.549,0.931,-3.485,0.0655,0.0248,0.738,0.0897,0.241,174.019,0,27,0,76gW5euJe8qpg0fvn4EZyp,['Nelver'],Sakura
3881,0.549,0.699,-4.552,0.126,0.00955,0.848,0.108,0.0902,172.043,0,26,0,1CSqgHwsunEZzfUjPIr8qY,['Cauzer'],The Depths
3882,0.495,0.79,-4.79,0.0469,0.0133,0.0659,0.114,0.14,173.884,0,45,11,78er6qUCqwWJaBq8Qxkpgy,"['Monrroe', 'Pola & Bryson', 'Emily Makis']",Complete
3883,0.564,0.796,-4.943,0.151,0.000495,0.368,0.095,0.0745,176.016,0,41,11,72AxgcShVmWv7DMsfy3aIP,"['Mother Mother', 'DNMO']",Hayloft II (DNMO Mix)
3884,0.577,0.926,-3.061,0.0453,0.0628,0.244,0.0622,0.396,170.036,0,38,11,2DhRM7y2CaUVewnY6M18D5,"['Lovescene', 'Lenzman', 'Fox']",Silver - Lenzman Remix
3885,0.326,0.926,-0.937,0.0581,0.000406,0.844,0.562,0.0572,174.95,0,47,0,4AjiA5HkJVy59369f0Jjlk,"['Camo & Krooked', 'Mefjus']",Overture
3886,0.395,0.909,-0.928,0.0552,0.000876,0.415,0.249,0.0908,174.085,0,38,0,1gfWf2AnJtLckqo9pRFI4p,"['Futurebound', 'Dolly Rae']",Fall
3887,0.589,0.926,-3.067,0.0906,0.0251,0.638,0.088,0.724,171.96,0,40,0,273EBFU3AwbhlCPbludn48,['Halogenix'],IDGAF
3888,0.694,0.972,-3.739,0.0832,0.0142,0.734,0.869,0.279,171.995,0,21,4,6PWxb7TCgCA9S5z1glxDUY,['Workforce'],For What Sustains
3889,0.398,0.961,-2.424,0.0351,0.000309,0.144,0.095,0.288,174.023,0,52,11,5M6DnQMTwQs0CaNdz7yJ5d,"['Grafix', 'Metrik']",Skyline
3890,0.489,0.948,-2.841,0.0619,0.00488,0.0021,0.115,0.199,171.872,0,35,11,76fyFZLL5uI3uH6uPMlWKa,"['Solomon France', 'Oli Scott']",Peace Of Mind
3891,0.402,0.884,-5.409,0.0532,0.00537,0.0502,0.481,0.101,173.93,0,40,11,7oDizfJpMCEvjMxkT5NgiL,"['Manila Killa', 'fknsyd']",Take Me Higher
3892,0.668,0.67,-4.591,0.15,0.011,0.571,0.0625,0.487,173.999,0,25,0,4J80Dj4gPGwWs8bQ1qomzv,"['Zero T', 'Onj', ""Mercy's Cartel""]",Rodeo Drive
3893,0.58,0.929,-2.265,0.0446,0.0109,4.04e-05,0.112,0.0738,173.972,0,38,11,4G1qYDBRvnE88Ofr9dF7Yf,"['Jack Mirror', 'flowanastasia']",With You
3894,0.531,0.954,-4.343,0.113,0.129,0.865,0.108,0.4,174.045,0,35,0,7sfrynqHQAnUbLBaHutv2F,['Spor'],Let Me Be
3895,0.477,0.655,-6.0,0.101,0.411,0.0203,0.108,0.0355,174.007,0,40,11,2ms2VLHcIj35LXNoQDPFqz,"['goddard.', 'Megan Linnell']",Green Light
3896,0.255,0.97,-2.135,0.322,0.00415,0.000134,0.0924,0.107,171.963,0,34,11,3SakYnaU9frXOdrhtTcUFM,"['Kill The Noise', 'Eda Lovelace']",Higher
3897,0.423,0.921,-3.784,0.0402,0.00364,0.588,0.101,0.0376,174.019,0,43,0,5bcFTH2LS9V9AXSDi8q3i2,"['Fred V', 'Tudor']",Dive
3898,0.599,0.977,-0.552,0.0687,0.00704,0.827,0.582,0.108,173.959,0,60,4,4z78eVQBoMHg1e4XGp4rMj,"['ACRAZE', 'Sub Focus', 'Cherish']",Do It To It - Sub Focus Remix
3900,0.504,0.784,-8.934,0.0442,0.00929,0.0071,0.0986,0.297,173.939,0,37,11,4zukx8E4NhYgIgKGZJAEaL,['Ruth Royall'],New Ride
3901,0.622,0.884,-4.514,0.0796,0.000853,0.174,0.172,0.159,172.022,0,39,11,4bDBwcPAwHoLz2e4uIFOsF,"['Unglued', 'Esther Durin', 'Halogenix']",Way Back When - Halogenix Remix
3902,0.555,0.993,-0.128,0.0726,8.49e-05,0.844,0.344,0.326,173.991,0,40,0,3vj5EMdE1ZlbJbYSFLqOwF,"['State of Mind', 'Smooth']",Runaway Train
3903,0.216,0.929,-1.708,0.186,0.0263,0.0,0.107,0.13,173.902,0,41,11,5qxsCxKiWwDIkGahcxd5Lj,['REAPER'],MASHUP
3904,0.623,0.861,-2.856,0.074,0.00467,0.754,0.0862,0.0545,173.995,0,24,0,5BhwEmniwGUfUrBzHkopqQ,['imo-Lu'],Hard Feelings
3905,0.274,0.961,-2.369,0.335,0.000755,0.656,0.0963,0.0519,175.031,0,40,0,57MpQ2mJ6kaz5BcGqKffey,"['Camo & Krooked', 'Fade Black']",Loa - Fade Black Remix
3906,0.647,0.823,-6.376,0.0792,0.105,0.907,0.0979,0.238,174.016,0,33,0,57RGrNn9inHqEo6fYfLUd3,['Alix Perez'],Wairua
3907,0.399,0.912,-3.89,0.051,0.000631,0.00612,0.268,0.142,173.992,0,41,11,6Ylxgg0ky2KYrVNZbDRfba,"['TWERL', 'Ekko & Sidetrack', 'Indy Skies']",Under Bright Lights
3908,0.666,0.832,-4.145,0.0558,0.015,0.014,0.124,0.17,87.019,0,28,9,109uiNa8mY87DwgOuWY1br,"['Javeon', 'Duskee', 'Hyroglifics', 'Fluidity']",Aura
3909,0.491,0.959,-1.116,0.0857,0.000223,0.002,0.38,0.127,169.845,0,34,11,4fLJwiVRfyMkYf0c1n5EaP,"['Pirapus', '33 Below']",Slipping Away
3910,0.622,0.846,-3.515,0.113,0.000753,3.12e-05,0.266,0.557,173.902,0,50,11,7ec1cAEJwhWP4uhq1R3kZH,"['Mr. Williamz', 'SHY FX', 'Specialist Moss']","Sound Killa, Pt. 2 (feat. Shy FX)"
3911,0.341,0.924,-4.331,0.0614,7.9e-05,0.915,0.0514,0.486,173.967,0,40,0,3hgDCSPFCFQvAXHrHlXpKf,['Makoto'],Ascender
3912,0.543,0.981,0.836,0.049,0.0031,0.00125,0.151,0.428,173.998,0,57,11,3WNzOFBAbi5Cc72223avI7,"['DJ Fresh', 'Fox Stevenson']",Gold Dust - Fox Stevenson Remix
3913,0.57,0.953,1.234,0.184,0.000375,0.167,0.625,0.292,171.954,0,47,4,5RBUNtzNiA5yNudrRGmsTF,"['Mefjus', 'Maksim MC']",Twist Em
3914,0.651,0.843,-3.921,0.0723,0.000484,0.403,0.0575,0.124,174.021,0,41,0,0W5M1G8UKZCEmE87UiwWZu,"['Technicolour', 'Technimatic']",Satisfy
3915,0.378,0.992,-2.924,0.0402,0.00467,0.68,0.108,0.331,174.027,0,51,0,40w9Ww6zBhxQ7WZz2owEwX,"['Grafix', ""Lauren L'aimant""]",Feel Alive
3916,0.592,0.93,-4.03,0.161,0.0361,0.254,0.69,0.472,171.979,0,21,4,2hsm0T88SZvKELAh9CHDIh,['K Motionz'],Shutdown Season
3917,0.506,0.891,-4.907,0.248,0.00599,1.77e-05,0.0787,0.383,174.761,0,12,11,3zeieqwyV7E5dk8ekJXeyE,"['Black Caviar', 'EÜRI', 'Blossom']",Hispanoamericano - Blossom Remix
3918,0.409,0.96,-2.835,0.0387,0.0259,0.163,0.107,0.0663,174.011,0,27,11,514Rge1BJhhbB8SjA7HwRG,"['Mollie Collins', 'Ayah Marar', 'Benny V', 'Dfrnt Lvls']",Be Mine
3919,0.375,0.861,-4.892,0.0449,0.000876,0.5,0.174,0.0391,173.97,0,23,0,3NNvft66uXwhLe8A2VLEwe,"['Mountain', 'Ruth Royall']",I’ll Be Waiting
3920,0.49,0.894,-4.474,0.0431,0.0129,0.00276,0.0974,0.189,173.949,0,52,11,0KuvjeKpXNK6fMPsnpJ0cm,['Friction'],Believer
3921,0.398,0.953,-1.413,0.0509,0.00306,0.149,0.114,0.488,86.99,0,45,9,0f16GKHRLEklrzdlG4EpV7,['Kanine'],Set It Off
3922,0.422,0.968,-1.766,0.0513,3.08e-05,0.282,0.805,0.0365,174.022,0,31,4,4PCa9U1xxIgyCsUe6mE40Z,"['MUZZ', 'Futurebound']",Spectrum - Futurebound Remix
3923,0.445,0.821,-2.499,0.215,0.0614,8.79e-06,0.409,0.331,177.04,0,55,11,2cYDpurWguY8hgYgGqCfZ8,"['DJ Fresh', 'Bou', 'Used']",Gold Dust - Bou & Used Remix
3924,0.424,0.957,-1.093,0.0421,0.00795,0.0371,0.48,0.262,173.986,0,32,11,3kGAV0R2L8epxVr7FQ5Wpv,['Bensley'],Roll The Dice
3925,0.469,0.732,-4.404,0.0489,0.0668,0.000408,0.0966,0.398,175.068,0,35,11,3mf93Jr1MaFz7gJJae7pN7,"['The Prototypes', 'Felix Samuel']",Never Be Alone
3926,0.533,0.819,-3.673,0.0424,0.00859,0.68,0.309,0.154,174.018,0,23,0,3MPbZ6o0wr3Jufi0k2Zz7s,"['Mitekiss', 'Ruth Corey']",Embers
3927,0.638,0.994,0.377,0.168,0.0177,0.669,0.111,0.0368,174.021,0,43,0,2GZ3TAxyasEWv08Ajcypii,"['Culture Shock', 'Sub Focus']",Recombine
3928,0.747,0.888,-2.346,0.0776,0.00183,0.0,0.198,0.497,85.003,0,47,2,6vFjgISjK4fwJYPnMt8zAX,"['Watch the Ride', 'Emz']",READY4DEM
3929,0.575,0.922,-3.777,0.0633,0.000245,0.702,0.0935,0.0995,171.965,0,22,0,60Go5gF38La1ks0aOkFYgd,"['Emperor', 'IMANU']",A Taste of Hope - Emperor Remix
3930,0.686,0.794,-3.316,0.138,0.00673,0.733,0.762,0.278,171.994,0,37,4,0v1DftMgOTunI6Os2TNrEc,['Workforce'],Broken
3931,0.665,0.655,-6.316,0.0595,0.0173,0.628,0.09,0.193,86.999,0,29,1,17eFVMMCjTO8pVGtfU128C,['Visages'],Sunshine Mystery
3932,0.58,0.974,-4.269,0.06,0.00213,0.203,0.121,0.757,87.005,0,20,3,4T3b7vb23aum4X5HHnSX3J,"['Dynamite MC', 'Makoto']",Everything
3933,0.518,0.806,-6.538,0.0429,0.0483,0.00105,0.095,0.327,172.954,0,57,11,1J4EgK0zwGuLbZT9UBxtfn,"['Netsky', 'Montell2099']",Broken
3934,0.507,0.961,-2.908,0.335,0.00529,0.104,0.279,0.389,175.024,1,33,10,7sYmU8hHavV3BUpCjRKsKe,"['MUZZ', 'PAV4N', 'Miss Trouble', 'Justin Hawkes']",The Warehouse - Justin Hawkes Remix
3935,0.65,0.719,-7.702,0.065,0.000175,0.847,0.114,0.308,173.992,0,28,0,5UZg2kLozD6oQginI4WNfw,['Ephyra'],Can't Forget Your Face
3936,0.567,0.908,-1.083,0.0894,0.00377,0.00961,0.261,0.0993,174.985,0,25,11,4flmpX3VMvMSi53hgr8Sk9,"['Georgie Riot', 'OHKAY']",Take Over (ft. OHKAY)
3937,0.632,0.708,-6.593,0.0575,0.0731,0.503,0.215,0.444,173.995,0,45,0,5TrO1BVrsHkdWE4SIvCUvT,"['High Contrast', 'Bou']",Kiss Kiss Bang Bang - Bou Remix
3938,0.358,0.78,-3.4,0.0447,0.175,0.00062,0.265,0.0402,173.917,0,65,11,1QgebV92VO4Z7VxbQ1tSKo,"['Wilkinson', 'Becky Hill']",Here For You
3940,0.359,0.938,-3.756,0.0622,0.0107,0.297,0.194,0.126,173.979,0,45,11,1OKe1lD61wpml7jSbhdull,"['Wilkinson', 'Kanine', 'Clementine Douglas']",No One Else
3941,0.456,0.963,-3.334,0.041,0.000201,0.343,0.0533,0.312,173.958,0,21,11,2N3zAivzTzURwX25BVZcT2,['Bastion'],Stuck In Time
3943,0.748,0.867,-2.384,0.124,0.000434,0.296,0.192,0.0649,174.035,0,41,11,4OZpbYFj0cxtCNtXq937l3,"['Document One', 'A Little Sound']",Back To Me
3944,0.676,0.91,-7.152,0.0978,0.0688,0.874,0.169,0.0618,174.049,0,25,0,0NgavWvCSm0LTVE7TGDDcG,['Ephyra'],Seeing You
3945,0.471,0.964,0.385,0.0427,0.00122,7.33e-05,0.0656,0.118,175.02,0,45,11,7ktbuWqGUsNmAS9OoNwgWk,"['MUZZ', 'Koven']",Catharsis X
3946,0.66,0.881,-3.24,0.0757,0.0018,4.45e-05,0.147,0.337,174.047,1,38,10,4JHo0uZazcovyg7KRr5Pjm,"['Fox', 'Swing Ting', 'Lenzman']",Day Ones (feat. Swing Ting) - Lenzman Remix
3947,0.504,0.829,-4.362,0.0442,0.0472,0.0445,0.101,0.364,175.017,0,39,11,7ochZrmegW0e3z8Qi3YezJ,['SOLAH'],Everything Is Possible
3949,0.425,0.949,-0.726,0.0805,0.00374,0.000102,0.117,0.378,110.187,0,33,9,6BqMbp9IlzkXU26B60ZrqS,['Calyx & TeeBee'],Anything for Attention
3950,0.473,0.947,-4.849,0.0772,0.00623,0.788,0.258,0.331,173.998,0,35,0,4LQ5kRz9xJzzDtXu6NeJXH,"['1991', 'Cherryade']",Out Of My Head (feat. Cherryade)
3951,0.383,0.782,-5.453,0.0513,0.0454,0.488,0.127,0.297,110.545,0,42,9,3DZExPtWIJE8LPMCLpHGxK,"['DJ Fresh', 'Buunshin']",Dancing in the Dark
3952,0.571,0.839,-3.437,0.0855,0.0215,4.85e-06,0.282,0.22,175.013,0,40,11,1BMTEywi18BmbgtbyWUPni,"['FooR', 'Mollie Collins', 'Emma Cannon']",Too Bad
3953,0.545,0.927,-5.971,0.0466,0.000579,0.854,0.0937,0.113,173.997,0,30,0,6gd7dO6xzKo7KRAEP0fMXA,"['Alpha Rhythm', 'IYRE']",Rain Tribe
3954,0.763,0.811,-3.794,0.276,0.000874,0.64,0.161,0.458,174.03,0,26,0,7j3PKIGlbCzpF1yCTXPdQ8,"['Alix Perez', 'DLR']",Snake Style
3955,0.413,0.983,-1.694,0.0421,0.00012,0.000177,0.0675,0.139,173.962,0,31,11,3fcBDVrZhzexLFQdIWbycK,"['Delta Heavy', 'DJ Rae']",Heartbeat
3956,0.527,0.896,-3.525,0.0487,0.000115,0.608,0.249,0.0633,172.031,0,24,0,0MHvcbnOW2copcunpy0Qtl,['Workforce'],Forever
3957,0.592,0.939,0.0,0.128,0.0015,0.883,0.0963,0.157,175.042,0,38,0,3i1SSEFkBhJntg4fPNI8z7,['Enei'],The Greatest Trick
3958,0.624,0.877,-6.507,0.0582,0.00135,0.143,0.0742,0.105,87.488,0,28,9,7DVscp7qPP9iDrY7vGZchn,"['Echo Brown', 'Lenzman']",Nokia Days
3959,0.493,0.866,-3.551,0.0357,0.00794,0.414,0.121,0.234,172.078,0,30,0,4QnG5J7JEcADMcQcHvwhPT,"['BCee', 'Catching Cairo']",Draco
3960,0.56,0.726,-3.051,0.517,0.106,3.93e-06,0.0683,0.446,174.061,0,19,6,2cTUN5HVDSsCn0FFT3IJV5,['Disrupta'],Like U
3961,0.43,0.913,-2.679,0.0527,0.0142,0.926,0.176,0.0385,109.743,0,28,0,0v7AKiQv1M4PK4PAt6nmcm,"['Camo & Krooked', 'Mefjus']",U
