,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit,popularity,clusters,id,artist,song_title
9874,0.589,0.451,-10.467,0.0371,0.768,9.81e-05,0.229,0.8,110.156,0,1,8,7odKesrr8BMPPeKAj9EzQy,"['Audiojack', 'Jem Cooke', 'Patrice Bäumel']",Feels Good - Patrice Bäumel Remix
9875,0.883,0.688,-14.935,0.107,0.0809,9.77e-05,0.0581,0.735,100.782,0,0,3,74oc8wSuilCIueLaqNOi3B,"['Øostil', 'Juan Hansen', 'Massano']",Drown - Massano Remix
9876,0.189,0.893,-3.107,0.0445,3.64e-05,0.539,0.183,0.599,198.468,0,0,1,48CB9SkzF30MrTLvxHGbex,"['Fur Coat', 'Alfa Romero']",Icarus Wings
9877,0.675,0.977,-6.354,0.0692,0.0396,0.88,0.297,0.81,120.871,0,37,2,5H0HQtRTnoxsKkHwIp3Ttj,['Avidus'],Relief
9878,0.423,0.896,-4.392,0.0467,0.0127,0.00119,0.681,0.428,101.512,0,0,5,0tfSHgbBF0wudizTFesANb,['Colyn'],KL427
9879,0.733,0.265,-15.661,0.0679,0.966,0.868,0.0656,0.792,107.037,0,36,6,4h92Z1GFBigNPN2JeHzWu7,"['19:26', 'BOg']",22 Police
9880,0.442,0.255,-9.941,0.0303,0.823,2.95e-05,0.0756,0.174,140.074,0,0,8,4ZhVRSxT1JP0SWp4VF0EL9,['Massano'],The Feeling - 2022 Remaster
9881,0.553,0.211,-19.35,0.045,0.904,0.725,0.0681,0.539,146.477,0,0,6,24th32erEpRbBXz5L1bsmL,"['LERM (HU)', 'Justrice']",Tamarin
9882,0.803,0.806,-7.805,0.265,0.00761,0.00544,0.101,0.624,94.994,0,58,4,6MxC77sCHdtwbg8RQsQfJO,['Hunter/Game'],6AM
9883,0.887,0.685,-15.42,0.0736,0.242,0.0163,0.0962,0.714,115.702,0,36,0,0pyjqTGLsrg1r6m5YR4tuq,"['Adriatique', 'Marino Canal', 'Delhia De France', 'Mind Against']",Home - Mind Against Remix
9884,0.784,0.626,-14.617,0.0572,0.0425,0.703,0.0645,0.952,136.886,0,0,2,3o95Pzd9NeAwoBVnZwTf2x,['Symmetric'],Tempest
9885,0.584,0.291,-13.625,0.0435,0.996,0.911,0.198,0.488,90.904,0,5,6,0nQdTcykkSL4f8MP8qE1Fl,['Colyn'],Wait For You
9886,0.523,0.31,-13.553,0.0336,0.98,0.881,0.126,0.535,113.192,0,3,6,1DOuZaf52j4O1zlyQpxSQx,"['Anyma', 'Chris Avantgarde']",Consciousness
9887,0.282,0.771,-4.853,0.145,0.0185,0.0,0.145,0.189,79.667,1,0,7,7diMGg33yf27JAAKznzpG5,['Symmetric'],Decade
9888,0.622,0.314,-11.178,0.0373,0.995,0.000217,0.168,0.696,105.402,0,8,8,3rgcTjowARZau6AnhLEp1c,['Woo York'],Like a Phoenix
9889,0.784,0.319,-11.813,0.081,0.85,0.0,0.129,0.777,115.591,0,34,8,55ZD179hU1w0sRfW77dNe6,['8Kays'],Aurora Borealis
9890,0.471,0.359,-6.409,0.0295,0.872,7.51e-06,0.335,0.569,114.724,0,0,8,43ZuXZl27TjX5Q4noop0tl,"['BOg', '19:26', 'Diana Miro', 'Massano']",Underwater - Massano Remix
9891,0.461,0.199,-13.55,0.0377,0.921,3.61e-05,0.181,0.285,82.224,0,0,8,39BdPzOQhjsvjBt5NqzlyY,['19:26'],Alaska
9892,0.581,0.384,-11.195,0.0336,0.697,0.813,0.0889,0.0466,77.412,0,0,8,11Ke78ww6781J556ToavGX,"['Rubio', 'Binaryh']",Hacia El Fondo - Binaryh Remix
9893,0.354,0.839,-7.57,0.0797,0.0212,0.0186,0.454,0.224,127.851,0,0,5,3kb038s4iKZKleDxjViJWq,"['Eli Brown', 'Radio Slave']",Killer - Radio Slave Remix
9894,0.667,0.465,-8.096,0.0339,0.0426,0.00649,0.465,0.34,123.883,0,52,5,0rKDe40XCmHm2US2n4nUcl,['Guy J'],Catfish
9895,0.708,0.447,-6.305,0.0952,0.0271,0.000728,0.102,0.0384,89.62,0,0,3,1iAa5CqBdlaoexOHjXxLjt,['8Kays'],Libertas
9896,0.848,0.674,-7.216,0.0837,0.0047,0.0708,0.24,0.519,140.019,0,0,3,7gKeAmWHiUXPWLPFKrjKuY,"['NTO', 'Monolink', 'KAS:ST']",Beyond Control - KAS:ST Remix
9897,0.32,0.206,-20.148,0.0406,0.802,0.00243,0.154,0.428,127.942,0,0,8,5qv8RDbrZMdmXs23yqavHY,"['Mind Against', 'Dyzen']",Freedom - Original Mix
9898,0.52,0.0721,-14.38,0.0288,0.967,0.0132,0.114,0.265,67.369,0,42,8,2r1LajIIjjG0KEM8Qv8quM,"['8Kays', 'Hotmode', 'Coeus', 'Jonas Saalbach']",Subway To Berlin - Coeus & Jonas Saalbach Remix
9899,0.507,0.198,-13.6,0.026,0.91,0.000116,0.209,0.234,96.016,0,8,8,3lvVoXVA0KOMzRhy6nyMR6,"['Tale Of Us', 'Vaal']",The Hangar
9900,0.581,0.781,-11.803,0.0293,0.00742,0.0405,0.373,0.729,136.202,0,0,3,56ajwa29Vdw7C9BouyYmvb,['Modeplex'],Vanilla Pulse
9901,0.734,0.485,-13.865,0.0465,0.357,0.00019,0.0401,0.933,95.321,0,65,0,7nJUbDeaP8ldmosM1jgFkE,"['Tony Casanova', 'Jonas Saalbach']",Kap Suzette - Jonas Saalbach Remix
9902,0.343,0.977,-4.993,0.0579,0.00455,0.0197,0.0948,0.727,166.664,0,0,1,36qijFxskSLBWUdbYYTCRy,"['Citizen Kain', 'Stereo Express']","Bareknuckle - Stereo Express Remix, Radio Edit"
9903,0.249,0.788,-8.745,0.0378,0.00106,0.00109,0.112,0.813,179.695,0,0,1,2dWKqFvsNKcef1zwexhhfE,['David Bucka'],Radiance
9904,0.611,0.222,-14.858,0.028,0.871,3.09e-05,0.0978,0.212,76.534,0,0,8,1ngJbqd6UWfkH1ze9sGoVK,['Colyn'],Jatayu
9905,0.887,0.553,-5.412,0.0409,0.0639,0.00682,0.0724,0.977,107.287,1,0,7,6D7YrPOoJVx4jK87qpHEDh,['.aali'],Double Vision
9906,0.292,0.306,-13.158,0.0547,0.184,0.0046,0.144,0.131,79.406,0,47,8,06GbNdwf9ud38oBG7EITu2,['Thomas Helmich'],Luft und Liebe
9907,0.544,0.381,-9.217,0.037,0.846,0.0,0.256,0.834,147.041,0,12,8,17CiDJp5YcOUbM54KPGJg0,"['Yet More', 'Armonica']",Solace - Armonica Remix
9908,0.71,0.454,-8.991,0.0314,0.745,0.00214,0.0741,0.257,105.799,0,20,8,2DcwE5HSIbHjXYzB9Ycj9n,['Kaufmann (DE)'],Black Horsey
9909,0.602,0.317,-14.136,0.0414,0.92,0.843,0.1,0.646,118.343,0,0,8,2B8mCAm2qyoOBm5zK90uiA,['MAAND'],Flare Solare
9910,0.517,0.736,-5.175,0.116,0.0401,6.59e-05,0.109,0.447,142.064,0,39,1,6u0pTaZfvj18jtNcEcSO0E,['.aali'],Curve
9911,0.433,0.887,-3.987,0.0599,0.00111,0.0,0.0509,0.481,200.073,0,41,1,1gXFxht6HeZjQSDnAZiubw,['Sassa'],Human
9912,0.572,0.374,-9.78,0.0475,0.0685,0.000294,0.369,0.136,172.26,0,0,1,1WMYS2BA6fxRaD97kywBE5,"['Solomun', 'Trance Wax', 'Tom Smith']",Night Travel (feat. Tom Smith) - Trance Wax Remix
9913,0.93,0.644,-7.058,0.0741,0.243,0.0774,0.115,0.829,123.928,0,33,0,0q4jvSCvU5fVkq1X5Fhcri,['Eelke Kleijn'],Transmission
9914,0.186,0.298,-11.586,0.0401,0.961,0.00671,0.133,0.163,84.408,0,0,8,6FmKU8GPGistF12IhwBFZF,"['ARTBAT', 'Dino Lenny']",Keep Calm - Edit
9915,0.763,0.84,-6.974,0.288,0.0401,0.0652,0.0199,0.895,161.34,0,43,4,0rR1PfllBeQmua91Nf0Lbs,['Vanita'],Unending
9916,0.563,0.844,-3.475,0.164,0.0036,1.52e-06,0.0841,0.692,113.692,0,0,3,2yNZHWq5KE0T8qGRAnqnYP,['Midnight Behaviour'],NDLSS
9917,0.531,0.576,-10.633,0.342,0.97,0.0,0.491,0.568,143.731,0,0,4,2efTZZeC69MzPJwrrWxZjc,"['Alex Preda', 'Katty Heath', 'Lexer']",Might Be Love - Lexer Remix
9918,0.501,0.689,-7.952,0.0318,0.306,0.000169,0.133,0.873,95.758,1,45,7,4e7QKFkQPj84M776EYuCB3,['Jos & Eli'],Sabotage
9919,0.797,0.863,-5.903,0.233,0.0381,0.0,0.259,0.844,87.95,0,24,4,4NvjFFNIxktCZINi6j0z0n,['Raniero'],Amore Infetto - Original Mix
9920,0.863,0.734,-8.077,0.0577,0.288,0.0576,0.159,0.961,123.877,0,45,0,6QzhhhWM4V8KpkUqPjpLH8,['Elegie'],Lights Off
9921,0.544,0.762,-7.289,0.0382,0.0585,0.0,0.074,0.473,120.023,0,54,0,3IJRV0YYckembyMwv0V0jq,"['Marco Bailey', 'Axel Haube']",From My Mind - Axel Haube Remix
9922,0.427,0.192,-14.611,0.0285,0.795,2.55e-06,0.314,0.272,91.088,0,51,8,2NkCgjka8cuTNdl2FIf2Ht,['Drumstone'],I Have a Dream
9923,0.196,0.995,-4.887,0.105,1.17e-06,0.0499,0.27,0.177,91.047,0,0,1,0KkAy1QezXydVuogqlmS9l,"['Goom Gum', 'Stylo']",Tempter
9924,0.398,0.859,-10.572,0.0499,0.00264,6.46e-05,0.0305,0.72,92.132,0,0,3,3OS60UBxQMYWPfKUXwsmbY,['The Organism'],Ups And Downs
9925,0.168,0.457,-7.361,0.0375,0.972,1.33e-06,0.18,0.202,86.749,0,21,8,39U2Ryd4imSGCEOou6hy4W,['Colyn'],Oxygen Levels Low
9926,0.829,0.423,-12.696,0.0672,0.397,9.17e-05,0.0611,0.765,89.336,0,2,3,0tfSHgbBF0wudizTFesANb,['Colyn'],KL427
9927,0.673,0.463,-7.247,0.191,0.681,4.9e-06,0.0907,0.268,147.981,1,69,7,3nHB1IWod27zVA9mnA3HgD,['Collé'],People Into Objects
9928,0.451,0.889,-2.693,0.261,0.00167,0.00215,0.258,0.586,131.073,1,72,7,0GoDvU9yPv5EnSljfCvzGh,['Collé'],Nobody Home
9929,0.734,0.596,-7.529,0.0407,0.0931,0.000777,0.308,0.311,120.009,0,0,3,04sIEDS2HcqGp9979CsVcr,['Deetron'],Rotation
9930,0.735,0.416,-7.939,0.387,0.464,0.0,0.114,0.229,159.109,1,0,7,3r7J0KodkwDgrWEeuyxryC,['Agents Of Time'],Interstellar Cowboy
9931,0.613,0.898,-7.593,0.0368,0.429,1.29e-06,0.272,0.763,134.033,0,71,0,1DOuZaf52j4O1zlyQpxSQx,"['Anyma', 'Chris Avantgarde']",Consciousness
9932,0.348,0.432,-9.553,0.0388,0.819,0.0856,0.191,0.141,82.911,0,56,8,7f2CNLx36lMuuW7gTUPoQ9,['Daniele Di Martino'],Moona
9933,0.495,0.653,-6.769,0.0361,0.217,0.000458,0.334,0.571,80.897,0,0,3,1CSpqWhM6rbOvA268uT9jh,"['RÜFÜS DU SOL', 'Cassian']",On My Knees - Cassian Remix
9934,0.484,0.749,-4.17,0.0327,0.0186,0.0099,0.436,0.613,142.165,0,0,5,0pzM0TTy4I63drzUBnld6S,['Grigoré'],Run Away
9935,0.939,0.547,-6.103,0.0631,0.0238,0.576,0.132,0.614,115.545,0,0,2,4gIhdFcEPUBpRCSSmzTfUg,['Solarquest'],Love Conquers
9936,0.698,0.735,-8.355,0.0688,0.638,0.0,0.208,0.941,106.064,0,0,3,6MxC77sCHdtwbg8RQsQfJO,['Hunter/Game'],6AM
9937,0.918,0.738,-7.111,0.0746,0.0292,0.00117,0.0744,0.958,132.0,0,40,0,1Y908LkyfyVZ25jVzsZ0Yd,"['Solomun', 'Maceo Plex', 'Isolation Berlin']",Kreatur der Nacht (feat. Isolation Berlin) - Maceo Plex Remix
9938,0.413,0.984,-3.404,0.0472,0.000434,0.0155,0.0939,0.405,122.024,0,55,1,2c7ot2zM6wCLjRj52RbKX3,"['Hunter/Game', 'Blausch', 'Running Pine']",Tauri - Hunter/Game Remix
9939,0.695,0.607,-9.928,0.0432,0.00298,0.0333,0.0812,0.732,114.869,0,27,3,6Gop2z4T13Rrc1pfkiTKe6,['Several Definitions'],Hydrogene
9940,0.751,0.83,-6.215,0.0951,0.212,7.94e-06,0.0584,0.935,76.489,0,51,0,2Z9692hj3STfH14UlpYIGu,['Rafael Cerato'],Alive - Original Mix
9941,0.623,0.544,-11.043,0.0536,0.00814,0.309,0.134,0.793,120.761,0,0,3,13kd35stEtoF2IdlV9c0da,"['Anwohner', 'Felix Wittich']",One Sixty - Felix Wittich Remix
9942,0.332,0.707,-12.698,0.0361,1.2e-05,0.00612,0.11,0.652,144.815,0,46,1,6UgBaEXuexQCA0yNmmrw9W,['Jono Stephenson'],Solace
9943,0.464,0.749,-8.564,0.48,0.224,4.61e-05,0.351,0.879,181.121,1,0,4,5sTbIsNH3ideIfSyGJvb9P,"['Maga', 'Yulia Niko']",Omana
9944,0.694,0.71,-9.793,0.34,0.527,0.00135,0.0697,0.415,119.964,1,0,7,4qQeFCrKfB7XFfNl49jQlN,['MPathy'],Drifter
9945,0.332,0.8,-9.746,0.0326,0.000368,0.0016,0.085,0.832,149.24,0,0,3,7kvxO571Fj4HNwT5dbbNTu,"['Jordan Arts', 'Minoz (NL)', 'Soul Button']",Arctic Lake - Soul Button Remix
9946,0.499,0.763,-11.617,0.0704,0.244,1.4e-05,0.0828,0.895,152.677,0,0,3,31zTeINz22W9ttYsWqnng1,['Eagles & Butterflies'],The Trip
9947,0.438,0.188,-16.355,0.036,0.994,0.905,0.111,0.181,79.393,0,0,6,3o95Pzd9NeAwoBVnZwTf2x,['Symmetric'],Tempest
9948,0.683,0.634,-4.532,0.0377,0.614,0.0,0.0853,0.546,120.026,0,0,3,4GY2MQG6X5ueZWB9IVqWXB,['Hidden Empire'],Voices of Salvation
9949,0.621,0.86,-7.78,0.0491,0.749,0.0,0.0771,0.708,120.395,0,17,3,5biW7flQbR6pz9cVQVZaZX,['Another Life'],Move With The Gods
9950,0.257,0.807,-6.287,0.0621,9.25e-06,0.943,0.222,0.629,137.165,0,17,1,2aO2xLwbH04feICJPfwTOh,['The Dualz'],Vision
9951,0.434,0.543,-6.016,0.0278,0.0526,0.676,0.168,0.344,203.873,0,0,1,7diMGg33yf27JAAKznzpG5,['Symmetric'],Decade
9952,0.493,0.697,-11.144,0.05,0.00694,0.00396,0.18,0.79,141.587,0,7,3,3rOdgcIqc8nsR2P53PZENC,['Dizharmonia'],Eordanes
9953,0.848,0.393,-11.878,0.0512,0.677,0.00141,0.117,0.426,124.022,1,59,7,4dnmKgkhPvrRrDYjajpPS5,"['Lufthaus', 'Fideles']",To The Light - Fideles Remix
9954,0.935,0.398,-10.164,0.127,0.0727,0.00636,0.0619,0.652,95.03,0,2,3,3GSYQwBtmSbiRRwUiGHFOQ,['Several Definitions'],Helium
9955,0.757,0.918,-3.33,0.0791,0.00507,0.0284,0.0625,0.797,123.003,0,28,3,4GruMkBP2Qp56W0PMMAazm,"['Elvis Sabani', 'Ben Haydie', 'Hollt']",Dedicated - Hollt Remix
9956,0.801,0.783,-4.193,0.327,0.244,0.0,0.0902,0.695,94.648,0,48,4,1l8vpts26YN9TH87wasBT3,"['Max Freegrant', 'Eleonora']",Your World
9957,0.374,0.147,-12.798,0.0346,0.933,1.07e-05,0.245,0.359,77.45,0,3,8,0nN5W0VPlTIAag8H2LkuPe,"['Enzo Elia', 'Paul Schmidpeter']",In Fondo A Destra - Paul Schmidpeter Remix
9958,0.672,0.793,-5.973,0.0414,0.00509,0.0192,0.16,0.946,129.915,1,63,7,3mUJzRk2mmpKnzWxEoxcGH,"[""M'ad""]",Black Or White (Original Mix)
9959,0.713,0.676,-5.483,0.027,0.0377,0.0,0.154,0.721,99.048,0,84,0,4BpEEMlYmjeK5iNaSIK0XG,['Feemarx'],Engine
9960,0.496,0.769,-2.695,0.327,0.0104,0.0,0.112,0.124,139.517,1,36,7,1UUviM9uVQ0nkgI5kiav8G,"['Franc Fala', 'Mitch De Klein']",I'm At Your Feet - Mitch de Klein Remix
9961,0.236,0.257,-15.503,0.0339,0.816,0.951,0.183,0.0648,81.528,0,9,6,2I8pH3QCeyJ5lWsWvXB0DA,"['Rob Hes', 'Joey White']",Beyond Us
9962,0.699,0.906,-8.396,0.058,0.00253,0.884,0.0738,0.096,142.994,0,13,2,55ZD179hU1w0sRfW77dNe6,['8Kays'],Aurora Borealis
9963,0.576,0.863,-4.245,0.0491,0.000457,0.000593,0.0763,0.4,95.081,0,33,0,5M4mzog6Xtn0nKXKhykgcl,['Monarke'],Stallion
9964,0.392,0.501,-9.01,0.0437,0.982,0.874,0.238,0.322,113.782,0,1,8,0JuTViQnNf9Nj3L73shuuR,"['TOBAK', 'Several Definitions']",Passion - Several Definitions Remix
9965,0.309,0.947,-2.896,0.0659,0.0711,0.000368,0.334,0.138,144.802,0,0,1,61mA03qdyCYSIjnfErJISk,"['Adrian Schneider', 'Senses Of Mind']",Insignificance - Senses of Mind Remix
9966,0.578,0.986,-3.584,0.0815,8.59e-05,1.76e-05,0.0217,0.593,104.979,0,16,3,2JXNEQoNzvj34mDLZywOYB,"['Space Motion', 'ASHER SWISSA', 'Stylo']",Relax
9967,0.377,0.145,-13.314,0.0396,0.917,0.0,0.162,0.518,184.447,0,27,8,1pTwKSY0V0PXjp6taUzmcG,"['Monolink', 'Fideles']",Otherside - Fideles Remix
9968,0.738,0.248,-18.928,0.941,0.0556,0.000183,0.258,0.285,87.763,0,0,4,07tV6Ro2csghCKKggJ0IFO,['Hollt'],Mind Escape
9969,0.351,0.115,-18.128,0.0392,0.843,0.304,0.103,0.346,135.8,0,19,8,1zZrBI8daxuMRJQqE0CkaO,['Toto Chiavetta'],Rational Utopia
9970,0.491,0.588,-6.177,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,0,0,3,46cN5dxp3iNsVTT4PJXpMC,['Fedele'],Riot Dance
9971,0.179,0.977,-4.164,0.105,3.43e-05,0.444,0.278,0.198,174.161,0,51,1,1n3vJ7MRd9dlhXMPxrZ6jr,['Reza Golroo'],Seeing You - Original Mix
9972,0.727,0.849,-5.808,0.0711,0.0155,0.807,0.101,0.716,93.836,0,0,2,4oHAI2kmcxaSezwqyc2iw2,['Innellea'],Concrete Jungle - Transhumanism Project (1/3)
9973,0.681,0.408,-9.324,0.041,0.679,0.0,0.145,0.814,119.915,0,25,8,1cZcUQHt2haGbdyjFFBhJe,['Fedele'],Modular Madness
9974,0.769,0.646,-6.653,0.199,0.0566,0.0,0.406,0.433,90.079,1,62,7,5sc9P0xAEiZ5v9dd7SM57J,['Dominik Marz'],Modern Stalking
9975,0.422,0.289,-16.793,0.0422,0.981,0.877,0.0706,0.516,107.438,0,0,6,3QcuZo6WLcFkqqLmDs0d95,['Jackson Browne'],Doctor My Eyes
9976,0.572,0.778,-5.208,0.233,0.00638,0.0,0.0563,0.54,168.073,0,64,1,3yrSvpt2l1xhsV9Em88Pul,['Van Morrison'],Brown Eyed Girl
9977,0.595,0.726,-6.337,0.282,0.106,0.0,0.131,0.322,106.174,1,10,7,1xOXXYh6lTW8laxlW7JP2J,['Billy Joel'],Only the Good Die Young
9978,0.811,0.467,-7.277,0.304,0.253,0.00281,0.114,0.147,138.02,0,16,4,2dtK02TSAuTvVYU2wGAVG0,['Orleans'],Still the One
9979,0.804,0.413,-15.954,0.0397,0.356,6.34e-06,0.146,0.72,109.977,0,24,3,6vxHp3CDNo0afgKGp2yi1E,['Paul Simon'],Me and Julio Down by the Schoolyard
9980,0.371,0.165,-14.972,0.0309,0.957,0.00612,0.112,0.186,96.986,0,1,8,1hQFF33xi8ruavZNyovtUN,['Frankie Valli & The Four Seasons'],"December, 1963 (Oh What a Night!)"
9981,0.586,0.815,-6.481,0.036,0.035,0.0564,0.0925,0.618,144.407,0,0,3,7MRyJPksH3G2cXHN8UKYzP,['Tom Petty and the Heartbreakers'],American Girl
9982,0.243,0.21,-15.848,0.0395,0.857,0.0,0.358,0.149,94.998,0,48,8,2BY7ALEWdloFHgQZG6VMLA,['Looking Glass'],Brandy (You're a Fine Girl)
9983,0.439,0.601,-9.983,0.0318,0.00673,7.42e-06,0.137,0.754,142.887,0,0,3,6QhXQOpyYvbpdbyjgAqKdY,['Simon & Garfunkel'],Cecilia
9984,0.49,0.974,-3.534,0.174,0.00011,0.000987,0.253,0.274,166.079,0,2,1,3Xd39NB1rifow2RDNVgSFp,['Jonathan Edwards'],Sunshine (Go Away Today)
9985,0.172,0.919,-27.288,0.0732,0.836,0.975,0.919,0.0193,76.297,0,2,5,1I7zHEdDx8Ny5RxzYPqsU2,['Steely Dan'],Reelin' In The Years
9986,0.766,0.633,-5.432,0.134,0.545,1.44e-05,0.13,0.615,90.088,0,35,0,6suCI1pLqqvVVLLvLzjoKc,['Chicago'],Saturday in the Park
9987,0.641,0.65,-6.795,0.0529,0.00169,2.97e-05,0.214,0.516,133.934,0,13,3,4ZoBC5MhSEzuknIgAkBaoT,['Billy Joel'],My Life
9988,0.633,0.184,-13.316,0.0467,0.607,1.05e-06,0.115,0.221,106.876,0,13,8,1Q34tAtTWI6RdW1qzFQiPb,['James Taylor'],Your Smiling Face
9989,0.713,0.689,-5.99,0.255,0.16,0.0,0.136,0.63,156.934,1,82,7,3f0U5NaD1bCk8nmKpn2ZJY,['Paul Simon'],Kodachrome
9990,0.585,0.928,-4.939,0.0607,0.0043,0.0,0.275,0.547,104.007,0,39,0,6c20LH3R4foocWLmYyojWq,['Rod Stewart'],Maggie May
9991,0.83,0.398,-14.846,0.408,0.0425,0.0,0.635,0.597,110.01,1,34,7,1fDsrQ23eTAVFElUMaf38X,['Don McLean'],American Pie
9992,0.75,0.361,-13.584,0.957,0.554,0.0,0.313,0.486,81.145,0,16,4,6kXGGyEPSRS1g9Ltm70jo9,"['Crosby, Stills & Nash']",Love the One You're With
9993,0.953,0.344,-16.675,0.33,0.0434,0.00543,0.203,0.608,119.045,1,2,7,5VSAonaAPhhGn0G7hMYwWK,['America'],Sister Golden Hair
9994,0.654,0.798,-4.084,0.045,0.188,0.0,0.15,0.576,92.209,0,0,3,2GORop0i2cyx8C0A3JzL44,['Orleans'],Dance with Me
9995,0.752,0.544,-10.373,0.0314,0.343,0.0811,0.109,0.723,115.803,0,54,0,5F4ksIKmuXEtgBf6SfEQRr,['Paul Simon'],Loves Me Like a Rock
9996,0.674,0.862,-6.431,0.0344,0.00123,0.0643,0.298,0.806,123.004,0,39,0,0FeCO85RKW8fDRytwXof2x,['Fleetwood Mac'],Go Your Own Way
9997,0.362,0.68,-9.642,0.0395,0.000265,0.779,0.259,0.672,188.731,0,0,1,1ppuHX1oVMku5LTL0swNZP,['Yusuf / Cat Stevens'],Peace Train
9998,0.238,0.958,-6.062,0.102,0.000368,0.365,0.69,0.545,149.13,0,24,5,76TpWFiK5YCgw1hy26DWZp,['George Harrison'],What Is Life - Remastered 2014
9999,0.181,0.282,-18.845,0.0402,0.993,0.947,0.164,0.843,181.692,0,8,6,4ZVZBc5xvMyV3WzWktn8i7,['Sly & The Family Stone'],Everyday People
10000,0.601,0.542,-11.356,0.0358,0.884,0.000155,0.166,0.584,130.001,0,6,8,1O0xeZrBDbq7HPREdmYUYK,['Jim Croce'],"Bad, Bad Leroy Brown"
10001,0.564,0.107,-18.713,0.0293,0.824,0.148,0.157,0.224,111.773,0,1,8,2DnJjbjNTV9Nd5NOa1KGba,['Carly Simon'],You're so Vain
10002,0.734,0.918,-7.811,0.0688,0.0602,0.0,0.0414,0.82,143.823,0,35,0,2TNJMzB30nuEpww7EOx75L,['Steely Dan'],My Old School
10003,0.563,0.707,-15.064,0.0516,0.0262,0.0786,0.179,0.336,149.791,0,11,1,7onOpypcFWFc2YjMIcJnx9,['Carole King'],I Feel the Earth Move
10004,0.678,0.59,-10.638,0.0315,0.0512,0.94,0.0931,0.201,119.99,0,0,2,1ne9wOtDF2jM6Cm8WBkaER,['John Denver'],Rocky Mountain High
10005,0.532,0.048,-18.203,0.0401,0.948,3.34e-06,0.125,0.242,68.301,0,18,8,2Q7LpkYrS0PBpoq3iCqypa,['Allman Brothers Band'],Ramblin' Man
10006,0.535,0.335,-20.301,0.0458,0.991,0.951,0.16,0.863,99.036,0,11,6,0P6fEgTn3cxLLyYTJYoYGj,['Three Dog Night'],Shambala - Single Version
10007,0.362,0.918,-6.261,0.0721,0.00186,2.44e-06,0.297,0.58,103.461,0,1,3,5jPPjNMIi1rD6BvQqxhJh5,['Linda Ronstadt'],When Will I Be Loved
10008,0.633,0.414,-11.133,0.0288,0.791,0.0699,0.103,0.292,120.536,0,41,8,7gSQv1OHpkIoAdUiRLdmI6,['Tom Petty'],I Won't Back Down
10009,0.376,0.426,-11.311,0.0593,0.612,0.00504,0.085,0.359,139.229,0,9,8,34D6mvDTAPypm92EPs8Rxa,['Little River Band'],Reminiscing - Remastered
10010,0.791,0.41,-9.732,0.127,0.888,0.901,0.106,0.116,116.98,0,10,2,5pkd9ib1RgbkAd1R9bIOCa,['Neil Diamond'],Cracklin' Rosie - Single Version
10011,0.703,0.868,-4.661,0.0291,0.15,0.132,0.104,0.733,121.03,1,72,7,2yBVeksU2EtrPJbTu4ZslK,['The Doobie Brothers'],What a Fool Believes
10012,0.404,0.254,-9.988,0.0312,0.898,0.000116,0.0866,0.171,112.214,0,0,8,6WCeFNVAXUtNczb7lqLiZU,['Elton John'],Crocodile Rock
10013,0.475,0.803,-8.33,0.0913,0.541,0.667,0.348,0.544,102.236,0,0,5,18a9EGG4xhRELv7bgAw5hb,['Steely Dan'],Rikki Don't Lose That Number
10014,0.574,0.459,-16.931,0.0661,0.855,0.949,0.525,0.907,180.151,0,2,5,2r008pcfVYc0zgQvSRqUJE,['England Dan & John Ford Coley'],I'd Really Love to See You Tonight
10015,0.51,0.843,-5.628,0.0275,0.00104,1.21e-05,0.0882,0.479,156.06,1,45,7,3OZ40egQbNWeTe0BnR2QKa,['Little River Band'],Lonesome Loser - Remastered
10016,0.609,0.471,-12.01,0.0517,0.0892,0.000478,0.606,0.19,117.002,0,24,5,4iiLzvbh0bXMnomiB6DIuk,['Firefall'],You Are the Woman
10017,0.415,0.574,-9.318,0.0825,0.685,0.0101,0.508,0.909,179.293,0,0,5,6gTrbqZnyljwXdYQTyBkSx,['Leo Sayer'],You Make Me Feel Like Dancing - Remastered
10018,0.705,0.566,-12.566,0.129,0.145,1.21e-05,0.223,0.748,167.933,0,2,3,6ZSTinOwx5dKFYc6iYyGDn,"['Peter, Paul and Mary']",Leaving on a Jet Plane
10019,0.206,0.206,-14.292,0.0358,0.974,2.68e-05,0.116,0.0431,85.943,0,27,8,1CAO7hiNOxJRPW4nFv2aRO,['Three Dog Night'],Mama Told Me (Not To Come) - Single Version
10020,0.56,0.382,-12.027,0.0689,0.856,0.0,0.0747,0.397,139.474,0,1,8,4vDBJeeQCbhP9FaPPMsYkY,['Tracy Chapman'],Give Me One Reason
10021,0.364,0.262,-9.832,0.0375,0.716,0.0,0.246,0.492,126.832,0,5,8,4AjKVyNUMdUveKK5OH1OJD,['Ace'],How Long
10022,0.501,0.749,-7.549,0.0289,0.000669,0.000451,0.107,0.17,114.002,0,29,1,35ItUJlMtjOQW3SSiTCrrw,['Queen'],Crazy Little Thing Called Love - Remastered 2011
10023,0.878,0.338,-13.093,0.27,0.773,0.0,0.128,0.482,120.019,1,26,7,2BstRQGodshjGpeDGQiNgo,['Steely Dan'],Do It Again
