,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
210,0.39,0.448,-8.57,0.0276,0.8,0.182,0.107,0.077,144.89,0ecC8p17cDNlxHXkuYqeR6,183103
211,0.843,0.713,-2.742,0.146,0.0188,0.00339,0.0652,0.396,98.019,5uyQxvx4HrIKuZT5yx8MVw,151837
212,0.31,0.484,-6.463,0.0299,0.709,0.247,0.125,0.038,79.863,60mItLdFl6xkYc1sAjlZlf,334987
213,0.386,0.554,-5.159,0.0341,0.0136,0.852,0.63,0.255,79.028,4RReaVrI0whNLjE3gCHkLr,44852
214,0.206,0.459,-12.939,0.0304,0.899,0.968,0.646,0.115,79.594,4jKDMtKiNFUR0gl1N676Zp,146684
215,0.377,0.26,-9.106,0.0291,0.913,0.000713,0.422,0.165,158.255,1s4UfoNC0NpzgbKfOTBNNj,111186
216,0.697,0.705,-8.686,0.136,0.16,0.0121,0.0731,0.3,126.99,28lvHChtes6fF6pEeq8rfF,249316
217,0.55,0.483,-16.226,0.0447,0.987,0.976,0.629,0.167,92.953,6TpnBwpD4cRh0JI7Ljp72e,301293
218,0.766,0.563,-9.766,0.0396,0.422,0.102,0.142,0.706,93.079,01EZT06EIdnVOLl96Parta,149423
219,0.711,0.937,-5.314,0.0351,0.146,0.763,0.324,0.57,134.21,0ygoI3HcoGScxt879A23Uk,221160
220,0.707,0.681,-8.335,0.0368,0.296,1.98e-06,0.12,0.547,100.999,5bcJwBywjaz78KTf374PCb,213937
221,0.225,0.0702,-25.717,0.0374,0.587,0.425,0.126,0.035,111.292,5gG0Qh5mSs6v46FhW5kbhN,96640
222,0.564,0.43,-5.784,0.0252,0.55,0.0,0.0953,0.2,96.059,1z7Pc2fpIffOtXQh1XHMn9,183985
223,0.3,0.0462,-21.856,0.043,0.935,0.0838,0.19,0.346,83.215,6ZYjCeL9704rdBdDI59gRY,52187
224,0.231,0.249,-10.928,0.0345,0.721,1.12e-05,0.104,0.0363,118.36,1hEusmjsW1ZxqmBYs9AmfR,194169
225,0.652,0.908,-4.5,0.11,0.234,0.0,0.0769,0.646,119.95,6K8JxkeoSADtwrbjrb3Pl5,228280
226,0.788,0.4,-7.07,0.0814,0.324,4.36e-05,0.0807,0.591,89.432,4BNFrnwcbsAAohZHww1MtS,186937
227,0.761,0.747,-6.888,0.252,0.00565,0.00374,0.164,0.585,122.974,1xnzsYat83Q20Js0RvXwdT,211301
228,0.732,0.523,-6.939,0.0314,0.133,0.000103,0.264,0.261,116.961,2wcrQZ7ZJolYEfIaPP9yL4,184132
229,0.696,0.559,-6.194,0.0326,0.0223,0.000129,0.159,0.41,113.201,5l4AUpGX1rjfPKWEujoFT3,194314
230,0.688,0.483,-5.539,0.0393,0.265,0.0,0.0838,0.488,95.198,3dPkaunRnlcwGiOTJpQGD1,154198
231,0.551,0.772,-3.485,0.0318,0.0906,3.45e-05,0.237,0.494,128.014,2Bx7i9mP6eYwmWjLkMnztd,247000
232,0.572,0.442,-7.473,0.0375,0.101,1.22e-06,0.0984,0.132,76.973,4RqBss578GNj4u9VYZK5u0,204918
233,0.505,0.825,-7.609,0.0389,0.0121,0.689,0.12,0.189,177.995,0Sbxha3C1QZNRBmzVyQawE,184505
234,0.491,0.768,-6.605,0.128,0.00343,0.916,0.0891,0.227,112.436,5PlShq06s2kmzKQT1HBsHK,169892
235,0.537,0.726,-8.057,0.031,0.253,3.57e-05,0.124,0.208,97.989,37Iurk7tldnNLPYpSq00Ol,234082
236,0.64,0.605,-10.135,0.0726,0.0416,0.00319,0.126,0.193,105.023,0E4oz7ZPWoALwDHeI0eLXZ,170559
237,0.63,0.251,-11.475,0.0325,0.826,0.00136,0.119,0.21,171.923,3nNN1uts4kwkdwwV1CzZaN,207830
238,0.576,0.325,-8.887,0.0437,0.747,0.874,0.0956,0.153,149.938,1rkFfXWkFtcZJsSK4xiWTE,216320
239,0.548,0.449,-5.272,0.0267,0.12,0.0,0.14,0.111,97.55,6uEBCC605XCODjtwzae93h,212559
240,0.733,0.934,-4.546,0.0588,0.000462,0.892,0.0585,0.275,129.998,5ezKbpPGtVHwUzKo3rdywi,205880
241,0.806,0.439,-8.917,0.068,0.0625,0.00767,0.098,0.489,131.056,06ZIzHhJFWf0mDyEylIPf0,148238
242,0.176,0.314,-9.927,0.0351,0.89,0.0357,0.124,0.103,83.41,7zEFT8tRNy9B7I0F9OeNd0,102337
243,0.707,0.842,-11.393,0.0532,0.00618,0.871,0.0628,0.763,131.783,0TZL4krCFcuTlYZ8J9kcBX,234773
244,0.506,0.805,-4.119,0.0469,0.00711,0.00193,0.0856,0.383,126.008,6Awg3vdlBZnLnVWBcyG0vW,227074
245,0.458,0.93,-4.61,0.13,0.0372,0.0154,0.115,0.31,148.129,7fzqEoX5HCLwmt6aPxf54A,225367
246,0.593,0.789,-4.209,0.0979,0.127,0.000482,0.217,0.3,100.032,4JjaT4GxhN12Y0St10qgcH,268973
247,0.766,0.896,-7.561,0.0581,0.0201,0.828,0.143,0.58,127.011,5FT8BSRVjOxiedA391z0ym,324086
248,0.661,0.862,-3.637,0.0427,0.0163,0.000443,0.413,0.437,100.03,4ev0yUnmjaVx1EkbU0mVWB,188200
249,0.58,0.434,-10.708,0.0479,0.00738,0.000129,0.105,0.536,139.082,3udJxehBCZ27wRO9gSum4B,221987
250,0.58,0.0774,-23.699,0.0715,0.964,0.283,0.0874,0.478,131.713,1OcNi9dIqYzE71XiButvR0,110000
251,0.755,0.876,-8.867,0.0362,0.357,5.17e-06,0.22,0.954,102.762,6QhXQOpyYvbpdbyjgAqKdY,174827
252,0.765,0.704,-4.589,0.127,0.0215,0.0,0.227,0.498,147.055,04MLEeAMuV9IlHEsD8vF6A,192172
253,0.693,0.924,-5.867,0.0532,0.000232,0.85,0.344,0.59,138.013,0IQXZCDqqLbQMdajD4aGva,235267
254,0.534,0.915,-4.169,0.076,0.00671,0.0412,0.846,0.695,175.025,1XmvlNAURkePAopxTqvbtO,230400
255,0.429,0.553,-4.838,0.0668,0.458,0.0,0.0766,0.381,97.954,7uYIX9O9DY6l1D3HiwHR1J,192456
256,0.78,0.759,-3.292,0.225,0.462,0.000868,0.143,0.579,91.952,7BlBVFwvbWvcwNcUarQmjk,201040
257,0.572,0.394,-5.938,0.285,0.192,0.00392,0.12,0.465,135.021,7LmU6ne3r67oKYvL1GqOLT,59960
258,0.614,0.708,-9.797,0.0369,0.00522,0.752,0.427,0.0631,122.997,4A1rDiT3oLCS1xvRoNdzXQ,383902
259,0.302,0.447,-13.358,0.0342,0.15,0.000353,0.114,0.113,96.879,1RW9rSF4Zd2DLiBFBZrcDl,592600
260,0.284,0.0323,-30.385,0.0468,0.925,0.0,0.09,0.0699,68.876,36iLPmQWYlpgf8fD0OLBRP,111867
261,0.632,0.92,-4.976,0.0531,0.119,0.508,0.114,0.363,127.001,7kXmJwrZGIhDaLT9sNo3ut,290493
262,0.903,0.839,-9.447,0.208,0.0939,0.0,0.102,0.727,133.986,7b4ky1LlQLFhXHmhZkFgqV,190537
263,0.806,0.76,-4.69,0.0465,0.0114,3.11e-05,0.126,0.554,101.965,4vfsh1GHqHZtTlkusq9j5E,172048
264,0.621,0.692,-5.837,0.0435,0.336,0.000458,0.0877,0.446,144.968,0cLS7FslBJgsuWwJNRnPWB,201997
265,0.884,0.49,-12.118,0.358,0.346,0.0,0.167,0.585,94.922,3RZrvN10qqiNa9BIVd0d8w,146526
266,0.717,0.484,-8.001,0.0264,0.209,0.000732,0.328,0.651,130.988,10b4AEecewD0ns6uXImPEt,286000
267,0.278,0.186,-31.399,0.541,0.888,0.0249,0.327,0.109,95.389,6U7NjLjohZ6cDixlXQAwUS,140827
268,0.824,0.565,-7.605,0.117,0.0805,0.000576,0.12,0.748,143.516,6UZYLCba5iqwYgtJXYSqpn,152409
269,0.475,0.714,-7.82,0.0373,0.00993,0.0196,0.0779,0.568,183.991,5UD1jZiJ1AQUVSU51gFHiT,217493
270,0.691,0.737,-7.06,0.0715,0.0516,0.0,0.155,0.523,101.968,7s1pVBcyE3WAjIKDTu4q92,201176
271,0.718,0.762,-5.006,0.0571,0.284,1.58e-06,0.0971,0.368,132.893,1ioqD1XvFGDomjXkKNCBQB,190098
272,0.644,0.46,-9.875,0.415,0.237,0.742,0.284,0.202,143.948,55eBYfH0gl0PsCM7yD9qlm,248333
273,0.488,0.311,-11.467,0.297,0.562,0.000548,0.161,0.579,184.112,3707IBa4HnS3zDDoWfeUBl,159783
274,0.873,0.479,-6.683,0.222,0.656,8.13e-06,0.19,0.945,108.014,3aUviSdBVbsdmH406j5GZC,135013
275,0.478,0.504,-6.91,0.0305,0.162,0.0,0.119,0.309,86.048,57m2Kve0xnAgYVAPxMLKHS,168547
276,0.579,0.904,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014,1rqqCSm0Qe4I9rUvWncaom,190947
277,0.28,0.185,-13.543,0.0302,0.778,0.00124,0.0735,0.0372,77.413,41ipttESZ1qXtB4mvnYJMZ,212307
278,0.205,0.255,-13.78,0.0341,0.952,0.0192,0.115,0.0377,68.685,2hcxPnu5RljXH0eMOtctuF,149027
279,0.572,0.442,-7.473,0.0374,0.101,1.22e-06,0.0984,0.132,76.973,4yqUwc3anK2zx40o5hMAJy,204920
280,0.395,0.00861,-33.257,0.0371,0.947,0.994,0.114,0.47,94.88,2gkQjjCGZyYiqtJIjoyZZo,21947
281,0.534,0.888,-4.667,0.0972,0.00128,6.15e-06,0.0772,0.582,158.368,2LA4v20vokK9Uaj7WEEMaf,233760
282,0.684,0.438,-8.309,0.0388,0.222,0.0,0.262,0.253,123.997,0x82ZV6zf2o5tOXIbN0aCF,322573
283,0.518,0.443,-9.409,0.0375,0.0359,0.242,0.189,0.0963,92.005,72vdTrpBZ7DgUamDyU48i0,219333
284,0.906,0.438,-7.574,0.0654,0.0425,2.18e-05,0.071,0.64,114.008,4UQeq4HUvC5uPEA9pWTgPW,245480
285,0.53,0.994,-9.629,0.0615,0.000592,0.00708,0.364,0.681,139.992,31JhTEAWmmhZIZTm40pQZr,227000
286,0.662,0.725,-4.55,0.0297,0.00199,0.309,0.15,0.107,119.924,0FenOOyd5CNdDGlxtQ86gN,220418
287,0.703,0.594,-6.146,0.0752,0.342,0.0,0.123,0.475,153.848,6fTt0CH2t0mdeB2N9XFG5r,114893
288,0.477,0.682,-4.931,0.0925,0.153,0.0,0.0763,0.345,110.567,6b2RcmUt1g9N9mQ3CbjX2Y,202205
289,0.388,0.018,-31.205,0.05,0.996,0.898,0.189,0.18,74.638,7MJYe6cZRdd3Y2AWuZxOWl,228832
290,0.256,0.0076,-40.119,0.0648,0.986,0.794,0.0741,0.671,103.059,67XhdhzqyCsRho5NOgU0Hh,24693
291,0.452,0.5,-12.368,0.0625,0.578,0.00122,0.286,0.767,190.329,0bFi9zW7jH6D3975CZaJ9x,158677
292,0.232,0.441,-14.604,0.0452,0.135,0.0441,0.668,0.237,147.655,2CsJmLlPQI24vl9OGY0BkS,307267
293,0.187,0.0766,-19.987,0.0368,0.46,0.979,0.391,0.0397,101.961,3YrSRU1HKiCPFnjAbZ7Rr7,347907
294,0.332,0.828,-9.466,0.0588,0.191,0.851,0.123,0.0559,129.984,2ibgB5zU0EGIh1x7JM8AMD,312000
295,0.223,0.227,-7.175,0.0349,0.961,0.0,0.0983,0.119,102.65,4W3YIfWajKA48VVz0nySba,191280
296,0.552,0.98,-4.676,0.254,0.00159,0.00552,0.438,0.668,162.961,4Dio1t8RHzLv1nfPJTSZyP,195440
297,0.266,0.00197,-42.287,0.0573,0.974,0.895,0.0817,0.0,104.891,3ataWltOu52D474mdIaGsZ,22107
298,0.205,0.304,-11.007,0.0356,0.352,0.35,0.137,0.0329,117.554,1ADmh0vnbY0EXlheDlx1H7,266000
299,0.198,0.146,-15.594,0.0401,0.711,3.97e-05,0.11,0.117,134.546,55mUrvxAYBNPX2fs0n85eL,278360
300,0.583,0.921,-5.309,0.0412,0.00421,0.0413,0.0836,0.482,125.921,7ldmPWVb7hQ8MXdMc2z1uL,248074
301,0.233,0.195,-17.202,0.0461,0.96,0.914,0.0793,0.0675,61.211,6opPrJUpq4Pl5c84eCwLmo,134133
302,0.791,0.574,-7.061,0.0673,0.324,0.0,0.102,0.406,122.053,2rWisQk9hxSap9ZtTx45sv,182767
303,0.27,0.925,-4.133,0.0524,0.0184,0.856,0.113,0.0943,127.022,68vngAOTRsviMGv2cb3AjX,265748
304,0.686,0.771,-5.697,0.0705,0.0254,0.000138,0.107,0.393,123.985,0euRZeEKvdbptPpebwDtLc,167253
305,0.465,0.687,-10.964,0.0495,0.0206,0.929,0.121,0.13,70.507,08QaHlMPWuO5PUxjl61bXn,90427
306,0.305,0.348,-16.196,0.0473,0.95,0.00743,0.95,0.104,84.371,4R5Pa2qKtMfZSIdzFpOmLu,67227
307,0.545,0.723,-5.182,0.326,0.195,0.0,0.119,0.504,109.767,6E6FNzunXMiidgxtnyX61d,197387
308,0.696,0.94,-3.498,0.064,0.00272,1.34e-06,0.0987,0.7,128.005,5o7TXypciBNWzWLE6Hdzuz,207976
309,0.406,0.0959,-25.601,0.0617,0.95,0.529,0.103,0.147,87.926,2W6QFwYXvxi01WPJ0EVmg7,59187
310,0.746,0.787,-6.373,0.12,0.214,0.0,0.0669,0.607,95.005,543bCW2ruMPmxUBWirQ3MR,206187
311,0.778,0.975,-2.277,0.278,0.0146,0.0286,0.1,0.244,155.028,632SuL1hpvESOjpOPeaNjK,247694
312,0.408,0.017,-28.384,0.0712,0.953,0.785,0.11,0.0903,65.426,2ZdRdbbk2bIguvHHbMOpnn,134364
313,0.849,0.678,-6.679,0.229,0.0154,0.0,0.111,0.224,128.97,3LfJqKVZjV32xmnJC2kNUC,127800
314,0.623,0.821,-2.395,0.0279,0.244,0.0,0.196,0.939,97.955,1qRncOkqxSUunvHEZByPrk,159507
315,0.319,0.0345,-24.637,0.0339,0.99,0.897,0.111,0.0387,106.014,77fX2S9z3cvleAERLRLVxP,179751
316,0.171,0.409,-12.299,0.0408,0.634,0.000527,0.39,0.055,116.863,3mhvfgxVWEI5i47eEQgBUi,97762
317,0.541,0.646,-6.451,0.226,0.558,0.00145,0.101,0.47,84.832,62ThvHsujqV9sMr1V7yAJr,234053
318,0.399,0.0653,-21.43,0.0327,0.967,0.000399,0.0624,0.0996,110.009,3Ozq5BPY75ba1vXp7fAr4G,227413
319,0.736,0.676,-6.531,0.146,0.129,0.0,0.147,0.345,150.012,0D3m8Q30hzGyJKH7LiPZl2,181862
320,0.795,0.595,-8.073,0.0698,0.0823,0.0,0.128,0.502,91.025,6aIAuKNU8JlVaTmoCYYN6U,196348
321,0.691,0.766,-7.869,0.0394,0.0385,0.0144,0.103,0.257,99.986,4xh4WZodJ7NpFi7zKgiW3q,222821
322,0.742,0.546,-7.694,0.0315,0.172,0.38,0.115,0.868,104.996,6X3FZtz4cKU2MKSQlGG9ZG,260520
323,0.936,0.479,-5.842,0.27,0.112,0.0107,0.0663,0.479,100.999,6bAirj2qDf0agxdMuIdq1p,185760
324,0.629,0.986,0.423,0.151,0.0218,0.13,0.425,0.0789,100.012,6NizMwLc7qHdtKGX5AeHh6,196800
325,0.552,0.929,-1.625,0.545,0.129,0.000363,0.706,0.173,159.72,0UDVMvCdkiUUlhexSbwIK7,196500
326,0.473,0.987,-4.585,0.105,0.00159,0.76,0.652,0.0922,137.99,2lUom7fxkna5qZq9z9YR8H,263635
327,0.353,0.878,-2.448,0.0608,0.138,0.0,0.355,0.555,81.721,1XS1SOCah7vnuKqSDxDEdM,177720
328,0.559,0.78,-7.925,0.0485,0.595,0.000494,0.314,0.469,129.36,15wUobuBJL5b25yUpHYO4W,197800
329,0.614,0.576,-6.252,0.0251,0.0707,4.57e-06,0.295,0.355,140.022,4DIXN5pGfWjYbIXXYA6pq7,207125
330,0.311,0.316,-15.706,0.066,0.836,0.345,0.23,0.223,173.174,5KRxb0utDe1NrAoxAVNCQI,321745
331,0.84,0.815,-5.483,0.162,0.282,0.0419,0.583,0.909,135.023,4qjkVyiiVbgp8YnuC8t4dT,279200
332,0.207,0.293,-17.386,0.0613,0.0186,0.631,0.774,0.195,75.301,1qcfedTeCgRe7ELMvCkYkV,131122
333,0.763,0.459,-8.011,0.0539,0.164,0.795,0.65,0.225,96.032,3bVtT5Lpum6O7LM0sCSiXP,192579
334,0.819,0.715,-6.287,0.0429,0.223,0.000253,0.265,0.946,133.358,5iMLW69RfhDTClx7N1nnfS,271746
335,0.156,0.0258,-18.942,0.044,0.981,0.112,0.262,0.0469,166.314,3G89P05PuaN8hJ7MaCgbSC,77720
336,0.747,0.643,-6.991,0.178,0.0756,0.00894,0.355,0.538,99.981,7dQFpbs34ufIEU745DVclf,147626
337,0.633,0.858,-7.42,0.0473,0.208,0.0112,0.0655,0.724,102.561,6Vz7vzOpCwKeSQlfViibuY,356520
338,0.585,0.453,-10.961,0.0954,0.99,0.91,0.113,0.936,83.823,6OntfECShL3puBKT5l4wcg,141133
339,0.223,0.0651,-21.076,0.0386,0.888,0.78,0.108,0.059,70.175,6ZGPUiXwAshZwFtTdIVyzl,177307
340,0.0589,0.00743,-18.617,0.0556,0.862,0.926,0.121,0.0357,69.557,3KZBBXvPRv9AeEXTZjvO46,1208806
341,0.431,0.479,-10.869,0.0966,0.916,0.203,0.11,0.088,131.966,0Fj4SRj6Y49Tf5ua87BOnn,276912
342,0.257,0.508,-10.713,0.0375,0.692,0.426,0.116,0.0748,120.975,3RnetWD906afSgSxZ2Lwee,133398
343,0.691,0.724,-5.489,0.106,0.00123,6.69e-05,0.244,0.289,126.014,2k7U163ZREgFqAAlOhsgcy,220952
344,0.781,0.854,-4.115,0.074,0.0263,0.000216,0.344,0.41,103.021,5KPKjcE2trO2hBWRzkb2Mo,160552
345,0.436,0.00164,-33.947,0.0954,0.943,0.864,0.0801,0.157,90.754,0Vxnof1DJlLfSRsa3kVBdz,192733
346,0.818,0.81,-6.603,0.134,0.153,0.000432,0.288,0.495,127.0,6AR289urelEaw30CPwcUyI,196627
347,0.849,0.875,-6.236,0.03,0.0947,0.0213,0.364,0.898,130.013,4IiKITgHYaHrF1zUlcTyVH,230933
348,0.739,0.677,-4.642,0.0502,0.0101,0.0454,0.0483,0.488,123.99,5UkGTxXOzeQgQmQknAYooV,255484
349,0.418,0.126,-18.577,0.034,0.784,0.832,0.0807,0.228,74.253,67BBamyXyAaWjHtJwEBPDa,227427
350,0.759,0.621,-5.233,0.0866,0.508,4.49e-05,0.265,0.612,120.053,14BPKhtTkVVTwSfWslRJW9,219493
351,0.754,0.939,-1.953,0.0387,0.124,0.00281,0.293,0.853,122.006,1tDUwlIyFFcmfMypYoQ4Ns,175082
352,0.518,0.679,-5.406,0.0355,0.079,4.85e-05,0.0588,0.106,132.146,2knr7ikPt4l7bk92qS4ZXW,214133
353,0.153,0.0104,-37.655,0.0426,0.982,0.916,0.0894,0.275,130.524,2XqvLbQiIGzVHSDGeKynlc,130653
354,0.588,0.325,-14.823,0.0337,0.892,0.52,0.101,0.545,93.909,5yc2APVVniRhfzEEdhVh7x,197640
355,0.493,0.977,-4.718,0.0541,0.0355,0.145,0.0815,0.346,100.036,5gVJk9pRLZc2x9WDrTj39A,212640
356,0.284,0.457,-9.239,0.0382,0.0817,0.0,0.413,0.293,86.88,15E2P2ToSLNnZvcOEQra6a,153787
357,0.481,0.648,-8.779,0.17,0.41,0.742,0.102,0.111,134.144,45KsTd0ZqKlgw0fNc8oyC5,216913
358,0.548,0.482,-5.5,0.259,0.046,0.177,0.117,0.184,60.352,7CGeuhEwxg4edNO5eLLCxm,217401
359,0.295,0.0302,-22.016,0.0468,0.994,0.011,0.0659,0.183,169.874,7hy2ImFgfUAZGY7VSxuvjh,255827
360,0.392,0.955,-5.088,0.0579,0.00482,0.00506,0.211,0.17,173.947,6ic1jTfNh3kSa7WtyFqJdS,171507
361,0.683,0.607,-10.666,0.118,0.00724,0.893,0.116,0.147,170.099,60ciowMLJRDlAsTGNVWfCR,161000
362,0.785,0.641,-4.25,0.0276,0.588,0.0,0.325,0.648,95.987,1Z9mxI875EJS1mJrF7ho8Y,242992
363,0.585,0.782,-4.101,0.0897,0.269,0.0,0.156,0.521,121.908,11o2y87vqODipLK98a1v34,169303
364,0.441,0.392,-12.032,0.0333,0.456,8.72e-06,0.163,0.16,115.531,0mr11BVGZ9AAy24whnsQu1,238467
365,0.598,0.71,-6.839,0.0272,0.0476,1.77e-05,0.1,0.726,97.976,3O8X1DE9btbzy4UH9cSX9a,274294
366,0.685,0.939,-5.103,0.353,0.192,0.905,0.141,0.151,107.193,18yL4bA4bp6znXi73W6dg6,160769
367,0.142,0.256,-16.03,0.0447,0.882,3.18e-06,0.365,0.11,179.208,6xemJUeG7BV9RA5eYUx8iH,131760
368,0.427,0.757,-6.16,0.0316,6.99e-06,0.956,0.7,0.216,139.972,5FvmQaAXYjjBtdOpe8SgQO,289976
369,0.402,0.558,-12.786,0.0359,0.0902,0.88,0.173,0.652,130.526,1rD9sOqJSlzvLHtpuEW4El,606160
370,0.569,0.738,-5.739,0.0374,0.102,0.0117,0.0996,0.242,94.967,7Ea5tyMeUFOvtJbXsqqtdm,217853
371,0.794,0.645,-7.926,0.0981,0.00079,0.903,0.0487,0.141,131.973,6Lg1GvSIe1Tr1EHsM76aEj,213440
372,0.882,0.689,-4.027,0.124,0.39,0.00325,0.0501,0.746,97.963,2qG5sZ7Si6sdK74qLxedYM,161627
373,0.476,0.459,-9.585,0.0307,0.205,0.156,0.0796,0.677,130.459,3OU1D370fLnkVV1vl3APh0,47613
374,0.788,0.335,-9.624,0.0356,0.767,0.00659,0.109,0.604,100.025,4BEGJ2RsnJCgTIRtGDDpAL,230400
375,0.189,0.14,-15.259,0.0363,0.991,0.0274,0.0848,0.0401,111.263,3fBOutFRFB019RGMxxtCxM,211773
376,0.163,0.1,-25.62,0.0398,0.993,0.59,0.1,0.0335,131.071,2RVewNPfueZ2vopns0YN4Z,194280
377,0.602,0.847,-5.998,0.0589,0.00903,0.0306,0.0622,0.0863,138.025,6ERSDo9QS3aHBrayMtoOJ4,235200
378,0.646,0.403,-15.677,0.0421,0.244,0.836,0.145,0.234,121.869,4nOPmpPaVcXaEZ11sJesG1,354642
379,0.776,0.568,-6.419,0.125,0.0204,1.69e-05,0.078,0.749,150.901,7cLm450e9XaPrEZTSTsfwU,194526
380,0.658,0.96,-6.251,0.0474,0.066,1.38e-05,0.154,0.961,136.005,3hVq58fi4oFSlf5LxnAOgA,205000
381,0.175,0.0273,-27.027,0.0434,0.948,0.876,0.0499,0.0397,116.461,71pIVToleCdWgHNdgwTeEb,463627
382,0.189,0.362,-8.915,0.0331,0.649,0.39,0.106,0.0979,111.783,31LKL7XfxR1PTm6Or9KTKv,353732
383,0.308,0.121,-22.404,0.0392,0.943,0.948,0.0862,0.128,80.485,2D2d6XAFOZXX60ilVwgYFR,190813
384,0.978,0.481,-7.51,0.242,0.00785,0.643,0.0903,0.197,124.998,5n4uWPmWMbg4XLzrkck25e,294874
385,0.679,0.813,-3.367,0.199,0.122,2.83e-06,0.263,0.584,136.067,6qyz1KOlGJsKYJ4ZsRmRSD,190786
386,0.658,0.852,-9.058,0.0493,0.00567,0.000484,0.341,0.73,92.346,6Wux9SSXcUdgwG7TItGTJz,248491
387,0.384,0.0414,-23.019,0.0378,0.992,0.897,0.0684,0.0618,71.224,5Pl2CXDkaP6WEnJ0bpKGOm,326520
388,0.68,0.559,-5.545,0.129,0.172,0.0,0.318,0.137,202.006,63cd4JkwGgYJrbOizbfmsp,194520
389,0.81,0.323,-13.071,0.0906,0.00897,0.871,0.0558,0.59,100.008,34psbLiYloOZpfjzZghRjx,193000
390,0.527,0.964,-5.966,0.0439,2.81e-05,0.804,0.154,0.735,154.829,37TDx6kfvk3ckBWfqXU9dN,358377
391,0.664,0.191,-16.311,0.0706,0.926,0.0,0.186,0.468,113.179,0kQGQHSnNZqYEIPVMaZgCx,118773
392,0.69,0.734,-6.377,0.0316,0.0933,0.00531,0.137,0.459,124.033,5oAoyYgXYyL9k7P2px4NHT,159013
393,0.395,0.0484,-19.062,0.0575,0.994,0.0319,0.0822,0.461,135.872,0yl09UfwJ4E563exIq60bq,344265
394,0.708,0.738,-9.509,0.0422,0.0678,0.0928,0.354,0.545,160.554,4fHug3zCanK33sdvticISi,300227
395,0.847,0.579,-5.314,0.0719,0.0268,0.0545,0.102,0.569,137.998,5Il6Oe7lr5XM7A0cWbVQtr,267107
396,0.518,0.938,-5.964,0.0416,0.021,0.000305,0.288,0.71,139.138,6fybp4N6eW3bsFAvARxyVe,227800
397,0.398,0.284,-12.852,0.0337,0.966,8.57e-05,0.116,0.114,109.599,0dRhSF9LV0HR8Jwd3MMMKJ,230307
398,0.238,0.0737,-24.109,0.0546,0.994,0.131,0.0515,0.1,119.0,5jlEc6MceTTBMqaN2AxLQq,271040
399,0.498,0.795,-5.992,0.0444,0.00482,5.37e-05,0.124,0.762,172.564,0aqRkWPAL9BGCvvdSiXaE9,207307
400,0.693,0.782,-4.657,0.049,0.357,1.26e-05,0.164,0.816,177.947,2XwRb3PfGK405x1lIQeykF,197191
401,0.491,0.523,-9.417,0.592,0.155,0.0,0.405,0.243,73.79,6f6xUMBUrXYK3JrlXXCm3R,323307
402,0.305,0.989,-5.865,0.0794,9.06e-05,0.657,0.597,0.363,134.579,43AEs8ienN3ilhZj77Fjte,246000
403,0.549,0.03,-16.755,0.0799,0.877,0.0,0.0893,0.344,102.464,65yU9EwZHSFalnllqtmOJ6,166893
404,0.682,0.763,-4.608,0.446,0.0674,0.0,0.0467,0.819,129.802,2Cv6sj92iyLBrHH80Cfs32,186469
405,0.584,0.857,-6.725,0.0302,0.00289,0.0143,0.359,0.509,135.997,3jjhHmTYb7t0mFCTiDg0Kg,232467
406,0.606,0.955,-9.857,0.0462,0.115,0.0547,0.15,0.285,125.007,67Hp634KZbo9B5WMsJOalE,330533
407,0.347,0.413,-12.904,0.0346,0.745,0.00778,0.705,0.231,96.306,0FN4yMM8vhSwVkJu3CLtB4,196587
408,0.78,0.771,-9.461,0.0381,0.000957,0.537,0.0802,0.749,122.993,6lXmPzvaxcMwFNDyLlC7xF,353874
409,0.45,0.12,-14.794,0.039,0.984,0.0392,0.13,0.202,94.894,1k0P3hB4PJLrZisvy8Kpuy,148693
410,0.222,0.88,-8.335,0.258,0.619,0.885,0.656,0.0778,95.126,4gCjTD3RUyI6yOKGRiko5Q,488081
411,0.204,0.152,-15.486,0.0334,0.992,0.00033,0.153,0.103,60.082,0ZBXVNy5LRylcmcveCxNuX,135920
412,0.702,0.433,-16.928,0.946,0.485,0.0,0.45,0.319,165.996,0Cfy5Kh2NZIOZv7rtOizPa,20840
413,0.691,0.749,-5.498,0.0457,0.0559,0.641,0.0695,0.95,140.121,4FEQjZ3mpJcWUbA2igbdLh,205013
414,0.926,0.4,-9.75,0.633,0.00921,2.47e-05,0.109,0.378,120.992,0U0DggJOVTSXqI01e0xegS,102243
415,0.669,0.397,-7.948,0.0341,0.47,0.00899,0.0949,0.293,117.895,7pLfRDllsqkin2JgOmPT8H,200640
416,0.3,0.0985,-23.111,0.043,0.951,0.00168,0.543,0.0767,82.028,0pACO4CPs0OXgSPjgq5vqL,76440
417,0.565,0.761,-5.836,0.0622,0.00277,1.7e-05,0.585,0.463,127.861,3mVMnojt6eauU0Hd0fhEPZ,213507
418,0.803,0.873,-2.976,0.0371,0.0323,0.0322,0.0836,0.728,127.085,6TyXieyAu2z51H6VMPKRI4,155755
419,0.573,0.981,-7.634,0.0674,0.0034,0.755,0.34,0.0642,141.168,7FhMo3HBdR6CC5PMBVQoN3,208040
