,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
210,0.614,0.644,-5.372,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,0IuVhCflrQPMGRrOyoY5RW,206772
211,0.764,0.705,-5.279,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,0y60itmpH0aPKsFiGxmtnh,196520
212,0.575,0.556,-5.107,0.0283,0.0303,0.0,0.0903,0.44,87.991,0C9aH2f4LO8SPPqUWOrcbk,177879
213,0.872,0.696,-6.898,0.268,0.0918,0.0,0.164,0.758,135.087,2oqlgNaWn1ewr3FNKYLoie,188111
214,0.544,0.786,-2.97,0.0501,0.00991,0.0,0.169,0.446,153.967,6Jkm5kUldvIqxzI1Pa7nXH,157138
215,0.669,0.773,-5.619,0.153,0.038,0.0,0.113,0.377,93.923,7DwcBgdzqhFJltEaV1XF81,185857
216,0.37,0.559,-5.589,0.0526,0.186,0.0,0.121,0.316,162.816,6HJizCbaqaEQG1eLjn341Z,180274
217,0.68,0.428,-8.107,0.135,0.376,0.000344,0.355,0.334,98.222,0oA9wBGDY4uyILLg4GymWP,269333
218,0.308,0.861,-4.112,0.172,0.012,0.00103,0.277,0.0386,171.966,7AVyve7cFYTd51ha5i9kE2,158774
219,0.362,0.54,-6.031,0.0528,0.338,0.0,0.139,0.3,78.007,1ei3hzQmrgealgRKFxIcWn,216410
220,0.657,0.882,-5.507,0.159,0.000641,0.00102,0.0623,0.512,132.077,0qOvlEzD7xU35GLFT8DF1t,174545
221,0.714,0.728,-4.595,0.0468,0.298,0.0,0.106,0.901,114.996,1qEmFfgcLObUfQm0j1W2CK,177955
222,0.775,0.736,-8.072,0.247,0.319,0.00116,0.127,0.362,100.988,6gI9b2VsoWhjhIuIeToDVs,239027
223,0.814,0.628,-7.178,0.221,0.167,0.0,0.101,0.677,123.977,7mFj0LlWtEJaEigguaWqYh,201334
224,0.824,0.697,-4.869,0.0473,0.158,4.11e-05,0.077,0.757,99.988,7fYRg3CEbk6rNCuzNzMT06,214460
225,0.756,0.697,-6.377,0.0401,0.182,0.0,0.333,0.956,94.996,0QBzMgT7NIeoCYy3sJCof1,206071
226,0.604,0.741,-5.571,0.0475,0.178,3.49e-05,0.409,0.473,153.947,5dPz35akJjPqb17yeqNwqH,153190
227,0.41,0.611,-8.271,0.0467,0.0228,0.0,0.116,0.0899,185.727,58HvfVOeJY7lUuCqF0m3ly,184448
228,0.591,0.764,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,5HCyWlXZPP0y6Gqq8TgA20,141806
229,0.737,0.846,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.981,0e8nrvls4Qqv5Rfa2UhqmO,143901
230,0.761,0.525,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,02MWAaffLxlfxAUY7c5dvx,238805
231,0.808,0.582,-6.26,0.338,0.827,0.0,0.111,0.675,77.471,6EbVuwU7EnKeF2hdpViXCH,148817
232,0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,6bQfNiqyCX7UaQSvVVGo4I,207853
233,0.796,0.798,-6.312,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,6zSpb8dQRaw0M1dK8PBwQz,202735
234,0.728,0.783,-4.424,0.266,0.237,0.0,0.434,0.555,77.011,1r9xUipOqoNwggBpENDsvJ,173381
235,0.275,0.157,-18.752,0.0636,0.89,0.842,0.186,0.304,73.289,17i5jLpzndlQhbS4SrTd0B,152280
236,0.221,0.126,-25.427,0.0447,0.989,0.897,0.102,0.216,133.63,4SFBV7SRNG2e2kyL1F6kjU,139307
237,0.289,0.0306,-30.79,0.0446,0.987,0.911,0.102,0.118,125.61,3zLTPuucd3e6TxZnu2dlVS,212067
238,0.0753,0.07,-27.272,0.044,0.918,0.947,0.146,0.0625,79.801,7h6GoPvGHC9uzZJ8bNvfIq,365147
239,0.13,0.158,-16.132,0.035,0.748,0.924,0.1,0.0998,85.031,5x3TUfYzgZIdt0Kaop64ss,302093
240,0.0939,0.0336,-24.041,0.0606,0.927,0.83,0.0954,0.0516,67.359,1upQiytDIEZfl9ItruoXuC,207267
241,0.376,0.00579,-31.615,0.0576,0.996,0.944,0.0882,0.0369,71.827,5fdp9rXfEixCGLM1Og4EN1,296480
242,0.169,0.0161,-31.034,0.0442,0.986,0.86,0.0805,0.0573,128.143,0jOnZhF75V68VsBObWx2XO,174267
243,0.335,0.00501,-33.366,0.0451,0.993,0.919,0.0618,0.0383,132.085,1cmigB9I6IRpFqjIbzvSQB,294960
244,0.205,0.0686,-23.415,0.0462,0.873,0.402,0.0909,0.0359,90.779,6Uk28Hs2MulezLxMrd1rBD,337253
245,0.233,0.0252,-24.824,0.0346,0.975,0.604,0.143,0.0936,94.736,0dzl6bBvsIAfHLlTbBObTW,707173
246,0.371,0.131,-23.899,0.0413,0.898,0.925,0.0847,0.0655,105.328,0pCHzhuRt6kOU3FUEG3HnC,442693
247,0.0783,0.0523,-23.247,0.0471,0.896,0.945,0.0806,0.0327,82.015,0cqcRqZgkNHanWQ8slYA0v,583293
248,0.0811,0.0122,-32.654,0.0511,0.902,0.308,0.0648,0.0384,74.554,2kAgCRZPG3YQR2VMqRvLmb,935360
249,0.353,0.254,-16.205,0.0349,0.948,0.859,0.0843,0.0986,133.808,3QqPgzOcv9titKufFR0gsQ,564640
250,0.194,0.0545,-24.877,0.0366,0.983,0.945,0.0551,0.0385,140.966,4rrrn8OLrttq7r9RgNXalU,644273
251,0.253,0.098,-19.878,0.0437,0.93,0.862,0.122,0.062,84.865,0k6P9cdEA9K3k0ASde2Kof,640267
252,0.205,0.0525,-23.841,0.0327,0.98,0.906,0.103,0.0511,88.316,419qlOGNXoyICx4jO0hqaj,174653
253,0.184,0.00527,-37.264,0.0432,0.995,0.887,0.173,0.151,170.612,3DNRdudZ2SstnDCVKFdXxG,315427
254,0.235,0.0639,-24.404,0.049,0.962,0.603,0.466,0.0781,120.736,04eShjKTWijeJJqGnhxpYK,200360
255,0.148,0.0722,-25.217,0.0427,0.944,0.148,0.115,0.0467,87.882,5pjDwtMPly0cNMbuGXhUOI,478573
256,0.312,0.0465,-26.438,0.0378,0.981,0.9,0.0872,0.0371,130.303,0QTaXZRWdzfPdssiQThdCL,766213
257,0.341,0.0142,-28.293,0.0388,0.993,0.921,0.113,0.0384,76.382,3GecLjGMqzjmgkvy2v41Wf,357747
258,0.279,0.0292,-26.804,0.0406,0.987,0.902,0.104,0.0338,136.732,2u9VGZmVz7Rm01SfDgzcfA,293147
259,0.113,0.161,-20.046,0.0442,0.484,0.928,0.16,0.0365,65.062,3af6PvJHP8XlFMWeuN7bF8,337840
260,0.0623,0.0116,-27.893,0.0567,0.991,0.445,0.0816,0.0331,65.057,0S0YKiEdR9cT9pYgEaTevF,415800
261,0.701,0.341,-12.26,0.0418,0.499,0.903,0.359,0.163,105.513,5xbuJuQsTVheVZvX2AJVIv,151507
262,0.21,0.101,-19.383,0.0403,0.927,0.902,0.0776,0.153,86.314,7HSs4srn1qnZhh7WRWBVOk,341693
263,0.302,0.119,-18.059,0.0386,0.975,0.887,0.11,0.0381,94.4,2Z4aQJh0kesRMookvtfR4y,820853
264,0.102,0.0733,-24.133,0.0488,0.974,0.859,0.28,0.0308,73.954,1CSaCKPIp2yCIDL3t7Fyau,537427
265,0.165,0.106,-21.742,0.039,0.807,0.782,0.105,0.0336,105.651,2nVt0n0aSj3AwZjakMvDHX,592040
266,0.292,0.246,-14.96,0.0385,0.922,0.525,0.107,0.0859,109.766,4Dcm4KMuDz0l01weeSpD4J,642573
267,0.327,0.332,-12.971,0.0404,0.877,0.751,0.129,0.285,118.85,2fC30Rt5tFa6FA2jNb4fiz,435160
268,0.115,0.0422,-24.137,0.0404,0.966,0.919,0.0896,0.037,87.855,4QfYHdV8hMoyS9qKUct98q,455467
269,0.491,0.0176,-26.911,0.0644,0.994,0.927,0.0985,0.0901,125.793,3MRQn2RYo2VLYMoStnLRxu,346587
270,0.25,0.135,-18.615,0.0488,0.958,0.0349,0.0477,0.179,94.404,0xX7kREWmOGBWzYNcpZwRN,364093
271,0.212,0.119,-20.511,0.0366,0.976,0.907,0.087,0.0396,84.346,1Xy6MHSaX3IUGGqst6RzYM,1252322
272,0.176,0.006,-42.238,0.0384,0.899,3.24e-05,0.105,0.0383,71.477,4wudbbceOZKjRlhTtbHvAs,636000
273,0.1,0.0354,-17.211,0.0387,0.901,0.865,0.125,0.0426,73.968,52GmHO5DikTIKc3yBmTTT1,906000
274,0.351,0.206,-22.657,0.0597,0.797,0.255,0.0738,0.0839,130.415,2OHnoGjn6X6kDwzO7Rw0Y9,577440
275,0.299,0.00626,-30.923,0.0478,0.994,0.901,0.0823,0.0634,69.043,1Oo7XEqkrwifJn17aA0ocF,378733
276,0.191,0.0363,-25.31,0.0409,0.991,0.924,0.141,0.0372,69.754,5Zf5prtvv7KRQ1J6kNn4C6,330293
277,0.225,0.0047,-30.928,0.0509,0.992,0.881,0.0722,0.186,163.665,2MSgFefjK0T7Iwjvr3OKqV,259493
278,0.322,0.14,-20.747,0.0489,0.906,0.759,0.125,0.285,92.122,4dGkPPLnIdVgogqpyaAjbc,425000
279,0.212,0.301,-12.505,0.0384,0.963,0.0033,0.13,0.0798,84.025,74WjYdm3Lvbwnds4thYPUU,177333
280,0.436,0.151,-20.745,0.0603,0.955,0.793,0.11,0.359,103.777,3VQ7hwiEfaHDl3AySgyaiR,153267
281,0.465,0.128,-17.628,0.0519,0.978,0.271,0.0423,0.428,111.471,6cC6h5E351deEGFd7Kh9uy,268853
282,0.37,0.0076,-33.663,0.0384,0.995,0.91,0.0864,0.278,62.668,3NbAsIxDL0fVgNuCLD152P,176518
283,0.31,0.0555,-25.695,0.0395,0.994,0.906,0.121,0.566,70.515,1ENZ1YHuOp5MMFJlWBQ6V7,140040
284,0.224,0.0291,-26.167,0.0455,0.959,0.845,0.106,0.0538,121.131,2ceu417OdiSxzR3K7B1n2M,1215573
285,0.101,0.0241,-30.172,0.0485,0.947,0.847,0.0693,0.0329,87.14,1MiWGSGDC5mGoP3MNclZ7s,208587
286,0.296,0.00896,-31.948,0.0394,0.994,0.91,0.0815,0.0673,69.44,43bSKCMWHIuBsUVmQcDX1J,257000
287,0.212,0.0517,-24.467,0.0525,0.928,0.639,0.112,0.152,185.678,3Rw0Rg4LjlYnuxIyioW3vg,397640
288,0.116,0.0694,-23.624,0.0497,0.969,0.644,0.109,0.0377,169.789,6VDHdry8ytOL2WWbePDxSD,195333
289,0.48,0.163,-19.117,0.0645,0.81,0.754,0.093,0.212,158.366,64ZxBE1ZgK4C0lGljXzDcG,204147
290,0.218,0.117,-18.585,0.0489,0.94,0.861,0.15,0.0599,77.009,0w4LgJ5G1Xz5jLS3HX8oyq,1050893
291,0.309,0.258,-15.327,0.0459,0.976,0.69,0.0924,0.115,74.568,0yzhOPf0iw2qWwcXRRta5L,890000
292,0.193,0.0839,-22.849,0.0406,0.971,0.822,0.118,0.0569,85.556,6kg7bfwsTKzRqnBGGv4VqR,580253
293,0.164,0.0194,-34.126,0.0434,0.938,0.859,0.0939,0.0581,101.708,0oIQl9tFpCiKBRavEIIGzo,233400
294,0.241,0.122,-22.411,0.0497,0.925,0.66,0.126,0.187,66.325,7uf3aFC1msj0t5cYImgOWy,209373
295,0.248,0.298,-15.661,0.0395,0.957,0.9,0.0943,0.157,97.853,6cUCckpdlqHJ5Ascf2uH2A,442000
296,0.166,0.0363,-26.822,0.0381,0.978,0.922,0.0882,0.039,84.467,76wXMaJVSr0nSsKsSdwAiu,473787
297,0.0891,0.341,-12.681,0.046,0.145,0.836,0.111,0.0334,85.231,5DFUsGW4Cmltv8Spd0u1aV,371747
298,0.24,0.0648,-25.208,0.0426,0.935,0.0272,0.258,0.0771,95.286,58Q96yWnuBqlKEGd2vGyAg,423107
299,0.359,0.046,-18.725,0.0407,0.901,0.118,0.277,0.263,127.653,5d6FOGCa0EDqCJSpccEh8s,152160
300,0.12,0.138,-15.538,0.048,0.994,0.686,0.11,0.043,67.894,4GnVpbnWjHFrpXjAcPHvqM,256573
301,0.463,0.162,-24.484,0.045,0.963,0.825,0.0943,0.374,125.514,7dchPojQcmY6eMBFJAo64i,359667
302,0.436,0.00518,-36.593,0.067,0.995,0.932,0.0788,0.275,135.286,1aTpzY2ggWHhPi8p2f56u1,224133
303,0.231,0.133,-20.274,0.0437,0.963,0.659,0.135,0.0564,122.239,0neipEnwEzyd66aUqUsg5P,942000
304,0.367,0.316,-14.49,0.0429,0.927,0.779,0.113,0.242,149.089,0mcgXc8P5GyGtP9aY7zir6,273562
305,0.096,0.0325,-24.978,0.0416,0.977,0.852,0.0738,0.035,87.85,5Wj90oTRAxvTUivep2HlUu,572520
306,0.356,0.152,-20.155,0.0406,0.981,0.903,0.0807,0.04,132.413,1dFVnX4mJTnWubAPE8S3OR,662600
307,0.154,0.00261,-36.267,0.0419,0.89,0.763,0.125,0.0366,83.549,3jLcwFns5S9OYQojN8XAkJ,775307
308,0.339,0.0588,-17.647,0.0373,0.984,0.862,0.12,0.198,105.916,5bVlEvO3SadcOyh6rnWW4P,277148
309,0.458,0.11,-22.234,0.0309,0.977,0.903,0.359,0.481,83.43,4fDodwdZ1LBDL2I2WCnUMY,84267
310,0.144,0.0868,-23.338,0.0387,0.891,0.904,0.177,0.0737,94.463,7xGcLLeK1de0I71lH28DeM,482000
311,0.352,0.235,-16.235,0.0398,0.894,0.675,0.396,0.329,109.16,72jIJDADnBLJKXV2yxv5N0,626240
312,0.377,0.173,-21.377,0.0329,0.991,0.909,0.103,0.558,132.187,5i7bLnNE0R3m1MNUY7UsqT,500500
313,0.496,0.249,-18.131,0.0411,0.98,0.934,0.12,0.719,144.239,246ntJR3A2s7B5E40FTCLf,224640
314,0.357,0.0464,-20.868,0.0434,0.992,0.859,0.109,0.0417,69.859,5U7T2widXE5MqoQ6dmi3O9,239333
315,0.0,0.0842,-19.397,0.0,0.755,0.889,0.262,0.0,0.0,3sAYxq1986j3ydqLv6jwUJ,432533
316,0.0716,0.0408,-28.284,0.0399,0.851,0.901,0.0844,0.0377,77.047,2dEbRirkEtImY7HdYxrgRS,349760
317,0.302,0.0355,-24.074,0.0363,0.932,0.304,0.043,0.186,115.104,408VC5UfnAh3Uhl0RQpbkA,716933
318,0.411,0.0487,-25.68,0.0383,0.985,0.918,0.0944,0.101,128.859,2TB6PQkgnw9rrFRK4VOOrC,248933
319,0.278,0.151,-19.607,0.042,0.917,0.122,0.273,0.167,99.212,2mPd1593fOWtbSGqA0VVcS,730667
320,0.0999,0.0241,-25.651,0.0432,0.98,0.766,0.0623,0.0396,89.001,63cA2QfqtWZa0GGPZnYc0K,532040
321,0.0754,0.0102,-35.69,0.0464,0.901,0.106,0.0817,0.0331,81.324,5CfxpBCYwfB17MMgARumHl,462162
322,0.156,0.00709,-34.153,0.0382,0.941,0.799,0.0986,0.041,97.925,5eQKtxGSPvl9NEPXAuzzTJ,191160
323,0.169,0.0974,-21.414,0.042,0.864,0.632,0.087,0.0524,170.379,3uLsZpdHrJsR9AjrrxMI66,473893
324,0.203,0.0641,-27.51,0.0529,0.972,0.94,0.101,0.0978,73.105,6GDuB7BvASYD9JePYvOEX1,410160
325,0.484,0.192,-15.378,0.0465,0.991,0.908,0.106,0.0559,100.084,4O2N861eOnF9q8EtpH8IJu,140733
326,0.186,0.124,-15.271,0.0434,0.978,0.865,0.111,0.248,77.903,6vS8JCT9WqTFeAuu8smjRF,183267
327,0.203,0.112,-18.029,0.0418,0.936,0.935,0.126,0.0374,72.483,6zcP5A5Xv6bvCUpwXrswKa,106960
328,0.093,0.0249,-20.74,0.0463,0.513,0.805,0.0831,0.0365,79.369,4EcOBeGY1r0j26Z8FJ1nVZ,302987
329,0.156,0.0978,-16.326,0.0371,0.976,0.893,0.0854,0.0638,179.447,7vJhOBgOkXyEJvw1vsU6HB,703720
330,0.364,0.0592,-21.757,0.057,0.978,0.0,0.0823,0.185,123.789,3pzBD8BVdrv7VJ7glRYshl,275467
331,0.343,0.0209,-27.015,0.0398,0.987,0.922,0.126,0.0393,125.242,1M2RkUUJ9wXRsW3jN1MCHS,497773
332,0.173,0.182,-18.848,0.0437,0.886,0.894,0.224,0.0781,70.831,6mhQ7eOHaV0ur2ooKTavW1,905667
333,0.193,0.0656,-19.239,0.0471,0.995,0.829,0.119,0.0359,128.975,46tPGzCXCI2oKsemztDA9u,402493
334,0.384,0.0414,-23.019,0.0378,0.992,0.897,0.0684,0.0618,71.224,5Pl2CXDkaP6WEnJ0bpKGOm,326520
335,0.099,0.0567,-20.712,0.0398,0.96,0.81,0.104,0.0456,82.744,3Ii2KG3YLrC0KNbuJKAFj2,170400
336,0.219,0.154,-18.17,0.0389,0.841,0.855,0.164,0.108,123.625,3Hcn3NlLeDU4uQf0qJaaMt,616187
337,0.223,0.227,-17.695,0.0343,0.871,0.891,0.063,0.127,103.618,0XSRBlP49MgzBCYtGK2NYE,469053
338,0.177,0.127,-19.167,0.0394,0.903,0.901,0.114,0.0612,149.698,6HknRM996YMa7VSBFYlnPJ,485667
339,0.366,0.0433,-30.56,0.0416,0.99,0.903,0.085,0.356,88.452,7FTzC8srNaQ0fTNOCyPeib,204007
340,0.0989,0.0176,-30.951,0.042,0.978,0.651,0.0763,0.0351,89.327,3gEyQ5y2NvIaqfTG4VU98n,272440
341,0.251,0.0657,-20.757,0.0449,0.66,0.845,0.114,0.15,133.095,6oaSX9Q0uZi8x6DttspP5D,250253
342,0.339,0.0937,-20.267,0.0394,0.931,0.293,0.252,0.458,123.048,0qFZYO72iBOhW7X6KbL44Q,167640
343,0.119,0.031,-31.179,0.0483,0.964,0.165,0.111,0.0388,88.858,123zFAGx0F5ScgrLrCWGDX,156573
344,0.23,0.2,-18.457,0.0404,0.931,0.934,0.0855,0.185,103.923,18ZnvEB9bxLnvSogWRek79,204373
345,0.0781,0.0462,-23.246,0.0365,0.559,0.863,0.188,0.0343,81.291,7bvuOKIFqMyRSkLozmaoRg,708933
346,0.132,0.195,-16.485,0.0451,0.558,0.406,0.108,0.0492,163.425,29ym283kpgDLDvpHkBFmFN,176547
347,0.201,0.0113,-37.468,0.0447,0.971,0.000853,0.0678,0.0387,128.673,3U34uG4BRoMb0lrlrOhtxC,201000
348,0.176,0.132,-16.932,0.0408,0.953,0.586,0.0886,0.0835,74.287,7x5ULIYm82gnWvhYCXfzyj,119627
349,0.0987,0.0949,-21.002,0.0441,0.993,0.353,0.0847,0.0363,174.606,0URENFI2Nk9oVMdhz4SQKM,232667
350,0.625,0.351,-15.884,0.0423,0.878,0.938,0.0569,0.794,116.961,1bTXAKwE2Hztv13xTAhMQB,191493
351,0.441,0.176,-15.719,0.0376,0.989,0.888,0.108,0.325,79.599,1opln0FV3xQdUJxt9bWhgB,461000
352,0.39,0.0462,-24.885,0.0429,0.976,0.624,0.0893,0.305,79.268,2z7iDr3N4NbW4VmwpQWbTS,307893
353,0.262,0.107,-17.973,0.0448,0.959,0.463,0.195,0.136,76.65,2Cc5z5swQrDqZiyCkZ0TnF,147040
354,0.354,0.208,-17.761,0.0388,0.948,0.918,0.0802,0.327,148.049,1SHixA41Vy0TTlJJSX9Gbo,431787
355,0.235,0.166,-19.632,0.0347,0.992,0.87,0.101,0.0356,101.182,5bi8ryL6gy6a1BRXOf43y9,295560
356,0.461,0.175,-17.217,0.037,0.848,0.762,0.0985,0.358,73.559,4TYZpMB5tGOdlMmnS2pB2m,381467
357,0.38,0.254,-24.967,0.0365,0.992,0.926,0.117,0.805,101.1,0nrCOJpS3gpwLvoANVZEeJ,206427
358,0.164,0.0185,-30.778,0.0412,0.988,0.888,0.0801,0.078,86.65,5a0nC0tGDJBpGMZu3PeekY,157067
359,0.453,0.00715,-33.859,0.0709,0.995,0.931,0.0647,0.257,135.407,50VVlZROGaROAwNqAMxA6B,186200
360,0.0704,0.0657,-19.466,0.0387,0.948,0.874,0.108,0.0361,61.017,36ArELybUeOgq9TCjrMsIb,1150160
361,0.0667,0.047,-25.426,0.0425,0.928,0.9,0.0652,0.0281,75.446,2x6mect1PKsrxXmsg2O23B,596000
362,0.354,0.0179,-24.846,0.0385,0.982,0.906,0.0831,0.0381,61.202,1EGFCxKCQ3isMnlPzEW8G1,334053
363,0.59,0.00399,-36.497,0.242,0.996,0.946,0.0683,0.182,74.381,7kTVe6XhIveidvkt8nb7jK,219760
364,0.441,0.319,-13.99,0.0392,0.829,0.0,0.0765,0.671,99.419,3nxaPqAOxUxkLhIhbvmv4t,453507
365,0.237,0.0606,-22.569,0.0374,0.91,0.939,0.131,0.256,136.284,07xafomqQcYmFJbr4jpfHa,179893
366,0.375,0.121,-23.44,0.0406,0.984,0.871,0.0984,0.453,147.398,0Gh45IbIKOG9IucFfrZqLT,424307
367,0.102,0.0259,-30.196,0.0444,0.964,0.864,0.0972,0.0319,90.128,1oMtwEc8xjDTNarCsMlI8B,644333
368,0.444,0.116,-23.172,0.041,0.977,0.868,0.0862,0.512,150.319,06am46cX3Z6YlSsg0TyVHA,145613
369,0.106,0.227,-15.286,0.0462,0.877,0.738,0.112,0.0391,59.94,1t4F79zRBJTwZAzmbO1LI0,530280
370,0.159,0.0401,-27.516,0.0446,0.984,0.76,0.156,0.106,106.239,67TCAXIe154ZGDNaWceqxC,462627
371,0.548,0.208,-21.278,0.0421,0.764,0.22,0.0929,0.79,144.352,4ZP3UMVksKg07IeeAjHkEy,230507
372,0.0874,0.0474,-23.13,0.0532,0.924,0.768,0.149,0.0331,72.393,7wvy3ROg2vEJyWgjDvMD8m,236827
373,0.191,0.0946,-25.59,0.037,0.99,0.933,0.101,0.348,111.21,1Q9JMojxHHF6JbEJAKJLgj,100347
374,0.36,0.196,-13.706,0.037,0.961,6.05e-06,0.0911,0.401,118.233,30CNRidKfNGwImhmvHpUS0,143573
375,0.129,0.00212,-43.738,0.0417,0.866,0.662,0.082,0.039,99.253,1CDEWKmyRTPWWa7uIKVSU4,208067
376,0.123,0.225,-16.798,0.0351,0.73,0.509,0.0658,0.055,78.132,0mTUTkFQ2MxmUHFL8EdfeR,192453
377,0.11,0.128,-21.281,0.0458,0.979,0.871,0.368,0.0398,81.059,0iEIVX3DPGPX3ESUEXNsQv,649200
378,0.194,0.101,-21.772,0.048,0.931,0.714,0.221,0.074,91.74,5UUNrbwbYIkNshq22NNKrX,266733
379,0.24,0.0834,-29.545,0.0499,0.978,0.944,0.0804,0.188,169.621,4VVEfBXep7FdOt524jkfLF,159320
380,0.405,0.318,-17.14,0.0565,0.938,0.723,0.284,0.342,151.434,7hOLwSaTSkrqxSMzj4bXI1,424653
381,0.291,0.0981,-23.156,0.0398,0.95,0.865,0.275,0.194,138.168,1uARLLfeQPlBf1jSN4P0yK,249640
382,0.0992,0.226,-14.84,0.0339,0.937,0.903,0.183,0.0605,79.518,53ann6bENp7BF8uklrzQAp,256493
383,0.52,0.731,-5.338,0.0557,0.342,0.00101,0.311,0.662,173.93,4LRPiXqCikLlN15c3yImP7,167303
384,0.591,0.764,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,5HCyWlXZPP0y6Gqq8TgA20,141806
385,0.733,0.67,-6.009,0.0751,0.121,0.0,0.121,0.472,100.964,0O6u0VJ46W86TxN9wgyqDj,192841
386,0.836,0.743,-6.305,0.0656,0.0995,0.0,0.335,0.722,108.966,1PckUlxKqWQs3RlWXVBLw3,191822
387,0.905,0.563,-6.135,0.102,0.0254,9.71e-06,0.113,0.324,106.998,1rDQ4oMwGJI7B4tovsBOxc,173948
388,0.736,0.704,-7.409,0.0615,0.0203,0.0,0.0501,0.894,149.995,27NovPIUIRrOZoCHxABJwK,212000
389,0.728,0.783,-4.424,0.266,0.237,0.0,0.434,0.555,77.011,1HhNoOuqm1a5MXYEgAFl8o,173381
390,0.761,0.525,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,3USxtqRwSYz57Ewm6wWRMp,238805
391,0.796,0.798,-6.312,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,6zSpb8dQRaw0M1dK8PBwQz,202735
392,0.777,0.807,-4.967,0.0707,0.104,0.0,0.126,0.874,125.002,5bRGtuu90GEH5Abl3pHX32,179520
393,0.808,0.897,-3.712,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,6PQ88X9TkUIAUIZJHW2upE,231041
394,0.737,0.846,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.981,0e8nrvls4Qqv5Rfa2UhqmO,143901
395,0.563,0.664,-5.044,0.154,0.335,0.0,0.0849,0.688,166.928,4ZtFanR9U6ndgddUvNcjcG,178147
396,0.881,0.592,-4.898,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,0mBP9X2gPCuapvpZ7TGDk3,154487
397,0.756,0.697,-6.377,0.0401,0.182,0.0,0.333,0.956,94.996,0QBzMgT7NIeoCYy3sJCof1,206071
398,0.714,0.728,-4.595,0.0468,0.298,0.0,0.106,0.901,114.996,1qEmFfgcLObUfQm0j1W2CK,177955
399,0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,6bQfNiqyCX7UaQSvVVGo4I,207853
400,0.695,0.54,-5.692,0.0493,0.299,0.0,0.367,0.415,121.932,4fouWK6XVHhzl78KzQ1UjL,168602
401,0.7,0.722,-3.558,0.0369,0.221,0.0,0.272,0.756,90.989,3tjFYV6RSFtuktYl3ZtYcq,140526
402,0.687,0.781,-4.806,0.053,0.0361,0.0,0.0755,0.688,97.014,00Blm7zeNqgYLPtW6zg8cj,193507
403,0.717,0.671,-5.077,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,6f5ExP43esnvdKPddwKXJH,160657
404,0.702,0.825,-3.787,0.0601,0.00883,0.0,0.0674,0.915,102.977,463CkQjx2Zk1yXoBuierM9,203064
405,0.656,0.832,-5.386,0.294,0.0529,0.0,0.4,0.742,125.915,7e7Z1IBn71QUFLFkdyBXJf,172381
406,0.824,0.764,-4.175,0.0854,0.0888,0.00294,0.117,0.881,107.998,6Uj1ctrBOjOas8xZXGqKk4,172627
407,0.714,0.8,-4.808,0.0504,0.127,0.0,0.359,0.589,134.002,3Wrjm47oTz2sjIgck11l5e,211560
408,0.65,0.825,-4.645,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,37BZB0z9T8Xu7U3e65qxFy,191014
409,0.746,0.765,-4.41,0.0993,0.0112,0.0,0.0936,0.737,114.044,0t1kP63rueHleOhQkYSXFY,199054
410,0.601,0.741,-5.569,0.0478,0.185,2.91e-05,0.415,0.441,153.96,6I3mqTwhRpn34SLVafSH7G,153190
411,0.764,0.705,-3.463,0.0284,0.259,8.92e-05,0.12,0.781,110.97,3DarAbFujv6eYNliUTyqtz,208667
412,0.575,0.648,-4.891,0.0358,0.583,0.0,0.115,0.466,75.977,4SqWKzw0CbA05TGszDgMlc,160240
413,0.677,0.696,-6.181,0.119,0.321,0.0,0.42,0.464,90.03,4iJyoBOLtHqaGxP12qzhQI,198082
414,0.741,0.754,-5.378,0.0897,0.091,0.0,0.15,0.885,120.046,3qaH5D6Om5rEMzt4vOxcfE,146000
415,0.513,0.796,-4.075,0.0629,0.00147,0.000209,0.0938,0.345,171.017,0sf12qNH5qcw8qpgymFOqD,201573
416,0.7,0.49,-5.187,0.076,0.186,0.0,0.117,0.569,79.982,0eu4C55hL6x29mmeAjytzC,161803
417,0.667,0.792,-5.543,0.122,0.0813,0.0,0.103,0.904,170.047,5ECkDPItiyOSrKCrUHalZH,175272
418,0.666,0.465,-8.545,0.26,0.0503,0.0,0.215,0.292,167.937,40iJIUlhi6renaREYGeIDS,291175
419,0.664,0.609,-6.509,0.0707,0.304,0.0,0.0926,0.194,130.041,3Vi5XqYrmQgOYBajMWSvCi,210560
