danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,artist,song_title,explicit,popularity
0.639,0.781,-4.048,0.0271,0.11,8.63e-06,0.0463,0.61,97.985,70lQMZ2zqa7YlRD4jLPcM2,232040,[['Survivor']],"Burning Heart (From ""Rocky IV"") - 2006 Digital Remaster",False,0
0.832,0.544,-12.697,0.0442,0.201,0.000139,0.632,0.928,119.49,5tdKaKLnC4SgtDZ6RlWeal,275533,[['Whitney Houston']],How Will I Know,False,71
0.774,0.691,-7.672,0.0351,0.262,0.0103,0.0353,0.674,126.243,0zCNuyeXYbmxl6xlvkjvKi,186800,[['Yazoo']],Don't Go,False,0
0.919,0.636,-8.033,0.0435,0.176,0.0,0.102,0.883,109.598,1HjZee2gl0X6EzgZuDuHub,179987,[['Matthew Wilder']],Break My Stride,False,29
0.833,0.934,-3.243,0.0313,0.343,7.55e-06,0.0521,0.964,121.879,6A8OnjnpShshNpcqWtZRjr,268533,[['Madonna']],Papa Don't Preach,False,67
0.323,0.839,-7.35,0.0503,0.315,0.000313,0.348,0.543,136.232,7KA66zSwthBv5X9bNQEeX1,227627,[['Asia']],Heat Of The Moment,False,0
0.674,0.913,-5.898,0.0521,0.124,1.06e-05,0.139,0.968,148.891,2cZFWUgoFqsruaDftuCv7e,253200,[['Toni Basil']],Mickey,False,0
0.759,0.818,-6.011,0.216,0.0467,0.000158,0.103,0.535,171.708,682nhC3aQtY9HwrC2P2vz4,266347,[['Michael Jackson']],The Way You Make Me Feel - Single Version,False,0
0.639,0.923,-5.708,0.032,0.0674,0.0,0.0879,0.761,97.874,4YUlGNZfYA6EUE5KDsGqpC,175347,[['Phil Collins']],You Can't Hurry Love,False,0
0.783,0.511,-9.216,0.0341,0.059,0.000213,0.0517,0.825,124.38,6y7P9qwki5FIHFQnpPlCGh,231187,[['Rockwell']],Somebody's Watching Me,False,0
0.62,0.778,-11.061,0.121,0.409,0.00258,0.0903,0.912,176.667,1Hs3XZxhdpHrOyiZBB4kEK,203173,[['Falco']],Rock Me Amadeus,False,0
0.775,0.8,-3.338,0.036,0.365,0.000216,0.0976,0.96,119.725,12UpTr74w2f2hFOEbTrL4b,188280,[['Madonna']],Like a Virgin,False,11
0.919,0.867,-4.34,0.0532,0.21,0.0258,0.146,0.877,117.508,2kYnfwjx2KSJIoHf7nBjNL,257720,[['Miami Sound Machine']],Dr. Beat,False,36
0.796,0.43,-8.994,0.0325,0.0869,0.000343,0.0776,0.559,108.959,4ue5ET9msGNJSO6sSbrCVE,258000,[['Queen']],I Want To Break Free - Remastered 2011,False,0
0.729,0.682,-7.655,0.0419,0.00785,0.0,0.098,0.404,135.185,2e5JOKR3sRfhYONhzTQDAx,301400,[['Billy Idol']],Mony Mony,False,36
0.594,0.474,-15.705,0.0332,0.00449,0.000162,0.0716,0.477,143.81,2XJFceenjgtj5llI3UCC37,218840,[['Belinda Carlisle']],Mad About You,False,0
0.612,0.6,-10.945,0.0327,0.15,3.04e-06,0.222,0.471,111.203,1A2PWRltFrX8iB8IP3CUgo,251800,[['John Parr']],St. Elmos Fire (Man in Motion),False,67
0.633,0.936,-9.003,0.0553,0.24,0.0725,0.124,0.928,111.038,5zmczT9SsI6CB2kqYWllmc,186027,[['Living In A Box']],Living In A Box,False,0
0.594,0.927,-2.691,0.0675,0.0719,5e-05,0.079,0.648,173.927,1Ppwc43WYFEBXw2n1ePhDY,225880,[['Kenny Loggins']],Footloose,False,48
0.754,0.854,-7.114,0.0363,0.00148,0.00692,0.0675,0.761,113.908,4Y5yjzs9FFw5qIgfZBd43I,282840,[['James Brown']],"Living in America - From ""Rocky IV"" Soundtrack",False,57
0.813,0.699,-8.656,0.0458,0.0251,0.0135,0.0527,0.732,117.548,3ibAzRj9JnowdoLkyllk3n,231560,[['Madonna']],Holiday,False,62
0.757,0.77,-6.767,0.0286,0.106,0.000902,0.445,0.601,117.108,6u3FJuaiXeLCqNZmo8Hyhw,208949,[['Bananarama']],Na Na Hey Hey (Kiss Him Goodbye),False,0
0.277,0.979,-5.578,0.0979,0.0183,0.0138,0.117,0.451,100.339,2bHQrsgmBzX5WF7thpMZrV,406200,"[[""Guns N' Roses""]]",Paradise City,True,0
0.514,0.639,-12.348,0.0358,0.000364,0.895,0.136,0.661,145.499,173PnvZh4grHTf31DPXDbJ,219933,[['A Flock Of Seagulls']],I Ran (So Far Away),False,58
0.686,0.609,-11.469,0.0444,0.258,0.00015,0.113,0.719,127.736,1QbQL5m30YNvukitIqAnFG,320528,[['Corey Hart']],Sunglasses At Night,False,63
0.656,0.734,-10.25,0.028,0.0896,9.99e-05,0.301,0.591,116.246,5suJZTE8SpSmR4zMqxLg3V,266213,[['Boy Meets Girl']],Waiting for a Star to Fall,False,57
0.83,0.767,-5.79,0.0464,0.139,0.0145,0.211,0.788,117.48,6jmNxPA5i0pnaSJ5u3TCz0,229987,[['Modern Talking']],"You're My Heart, You're My Soul",False,46
0.694,0.652,-9.1,0.0231,0.0324,3.23e-05,0.0851,0.913,104.648,2NC6iYStI8v6q6NNzf6zX3,275253,[['Status Quo']],In The Army Now,False,21
0.488,0.943,-5.105,0.0685,0.0362,1.26e-06,0.56,0.931,149.699,1DidehsaK9tnhCrXKFzAPc,218227,[['Twisted Sister']],We're Not Gonna Take It,False,0
0.579,0.669,-8.704,0.0326,0.253,0.0257,0.0911,0.798,175.181,2gUjs3Y8RoPpwozKyQDCUa,266173,[['Genesis']],That's All - Remastered 2007,False,63
0.647,0.507,-11.175,0.0335,0.112,2.03e-06,0.184,0.488,123.578,18AahrDAlYYtmMDAW1pnB1,233240,[['Irene Cara']],Flashdance...What A Feeling,False,0
0.64,0.812,-10.204,0.0333,0.0311,1.31e-06,0.0436,0.802,122.873,1siRx9oeYHshCwvRLFr6T4,248000,[['Belinda Carlisle']],Heaven Is A Place On Earth,False,0
0.693,0.935,-8.295,0.0418,0.146,2.11e-06,0.042,0.68,142.839,4WHPdjmqPvlAVqZZhq5RAt,255187,[['Robert Palmer']],Simply Irresistible,False,41
0.579,0.808,-7.411,0.0257,0.0466,1.17e-05,0.295,0.64,114.106,2WmC4RGB4bDAkN81j4RIwP,213867,[['Erasure']],A Little Respect,False,0
0.641,0.618,-9.845,0.0325,0.249,0.000215,0.0622,0.746,92.102,10fJz5dd1agjkMJmUHdJfD,298707,[['TOTO']],Africa,False,0
0.692,0.462,-10.732,0.028,0.726,0.0193,0.107,0.545,115.003,4k0nHgEyUdebSVapscpmqf,268560,[['Enya']],Orinoco Flow - 2009 Remaster,False,14
0.697,0.665,-12.907,0.0412,0.0476,0.00665,0.0796,0.485,108.535,5UqqOfFa9DYXALpCCF8VwB,289680,"[['Bill Medley', 'Jennifer Warnes']]",(I've Had) The Time of My Life,False,0
0.746,0.467,-11.907,0.0296,0.424,0.142,0.0694,0.438,97.44,0gdRdA2WrjIVeHrtq4llTv,337800,[['Spandau Ballet']],True,False,0
0.633,0.293,-12.004,0.0317,0.658,1.02e-05,0.0378,0.232,139.888,1hX7zUcV9HfzGjWck3tqbr,232747,"[['Joe Cocker', 'Jennifer Warnes']]","Up Where We Belong - From ""An Officer And A Gentleman""",False,33
0.395,0.252,-13.589,0.0301,0.8,0.0,0.101,0.126,177.679,4LFwNJWoj74Yd71fIr1W8x,264333,[['Richard Marx']],Right Here Waiting,False,76
0.646,0.902,-5.997,0.0455,0.0662,0.0285,0.0621,0.936,118.721,0fW13W2PZe6zq87vqUBR66,215400,[['Tears For Fears']],Mad World,False,0
0.792,0.411,-12.384,0.033,0.786,0.00212,0.0499,0.41,101.976,3wNXqTMimmuTEj1iEPftC7,322173,[['Phil Collins']],Another Day In Paradise,False,0
0.599,0.642,-6.936,0.0363,0.164,3.33e-05,0.0992,0.349,115.412,7vbdSdW5YGowb3wBFLByGh,222533,[['Band Aid']],Do They Know It's Christmas? - 1984 Version,False,35
0.756,0.534,-9.056,0.0256,0.227,0.00168,0.0603,0.387,111.316,2FEJakApJ34PB5CXRYLspv,308200,[['Elton John']],Sacrifice,False,52
0.594,0.444,-9.042,0.0284,0.255,0.0,0.159,0.139,116.225,2hMF7H2dO3oMz1WwIQnQw1,204600,[['Phil Collins']],Against All Odds (Take A Look At Me Now),False,0
0.456,0.233,-12.634,0.0255,0.433,6.42e-05,0.0538,0.424,75.174,6NVB6W7G3svCKe5zB7kY8q,254000,[['Juice Newton']],Angel Of The Morning,False,57
0.697,0.828,-8.796,0.0266,0.343,0.0154,0.271,0.926,108.367,34kNeqnJJqO4wDiEJdQhxo,215400,[['Bananarama']],Cruel Summer,False,0
0.778,0.89,-5.65,0.0568,0.312,0.0181,0.208,0.709,108.962,6U51gSZ5PNHf9Pbq2Zy14c,221093,[['Modern Talking']],Brother Louie,False,46
0.614,0.366,-10.925,0.0325,0.589,5.8e-05,0.089,0.304,136.388,5IlaV4UNciCTDGxWVPfMKL,292120,[['Phil Collins']],One More Night,False,0
0.435,0.658,-8.179,0.0661,0.195,0.0,0.102,0.184,130.276,5prTs2HAw2G4idHZyeFp8o,269787,[['Bonnie Tyler']],Total Eclipse of the Heart,False,1
0.621,0.408,-11.073,0.0287,0.354,0.0,0.07,0.238,128.119,1pN6iUrbI0VJOKH1t2LTQ8,241573,[['Lionel Richie']],"Say You, Say Me",False,0
0.857,0.468,-8.53,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,4uOKFydzAejjSFqYbv1XPt,183733,[['UB40']],Red Red Wine,False,75
0.67,0.433,-9.811,0.0246,0.534,4.27e-06,0.11,0.314,103.541,4tmvNDYDxzspyUTVckmwI9,302840,[['Genesis']],In Too Deep - Remastered 2007,False,60
0.541,0.822,-10.978,0.049,0.214,0.00314,0.0521,0.719,116.659,41Laec0pItedzpw2D8HWYp,213960,[['Fiction Factory']],(Feels Like) Heaven,False,60
0.68,0.242,-16.264,0.0322,0.509,4.34e-05,0.071,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,255933,"[['Dionne Warwick', 'Elton John', 'Gladys Knight', 'Stevie Wonder']]","That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",False,67
0.438,0.325,-9.758,0.0251,0.636,0.000208,0.15,0.223,93.49,0NEWOH6MPGIMidyMhdJ5E3,265080,"[['Lionel Richie', 'Diana Ross']]","Endless Love - From ""The Endless Love"" Soundtrack",False,0
0.455,0.487,-7.112,0.0264,0.114,2.43e-06,0.358,0.139,136.482,29wJiSQcze8HEmxkUQykyp,272133,[['Europe']],Carrie,False,70
0.574,0.629,-8.815,0.0363,0.128,0.0,0.271,0.786,153.119,3CCCpjbs3uW018OkSguRFk,300107,[['George Michael']],Careless Whisper,False,0
0.538,0.379,-14.122,0.0315,0.518,7.11e-06,0.108,0.333,79.034,5fRTUCS48zwiGai2Ku8gSg,254960,[['Heart']],These Dreams,False,0
0.48,0.529,-7.825,0.0275,0.17,4.27e-06,0.257,0.469,81.527,5DeXQ3qADuDmqsosnZAK3o,295480,[['Foreigner']],I Want to Know What Love Is - 2008 Remaster,False,61
0.311,0.257,-9.779,0.031,0.635,0.0,0.162,0.138,75.336,1m2INxep6LfNa25OEg5jZl,198667,[['Journey']],Open Arms,False,50
0.786,0.5,-16.245,0.109,0.0299,0.914,0.0864,0.588,117.088,1GVd8euqs4yQxGyIOLJX0c,179987,[['Harold Faltermeyer']],"Axel F - From ""Beverly Hills Cop"" Soundtrack",False,44
0.758,0.827,-6.151,0.0774,0.00326,0.000169,0.0946,0.506,97.515,2dPpQv8sCPeEaA4oz7ZjQC,248533,[['Milli Vanilli']],Blame It on the Rain,False,39
0.539,0.583,-4.935,0.0275,0.108,0.0,0.111,0.337,86.063,1qIKynV6YQZgocodkPdCy7,328093,[['Roxette']],Listen To Your Heart,False,57
0.696,0.519,-7.861,0.0254,0.646,3.87e-06,0.315,0.664,87.158,2KFX1706M7inXef327gG0C,251533,[['Simply Red']],Holding Back The Years,False,0
0.633,0.519,-12.885,0.0317,0.144,0.0,0.105,0.823,80.703,3H7QXM59ubkX9yyKD1fEwK,221400,[['Paul McCartney']],Ebony And Ivory,False,0
0.646,0.642,-7.496,0.0241,0.054,0.000434,0.051,0.505,101.356,7DsEbqp3kiDuTBwgmtdRpz,227600,[['The Human League']],Human,False,0
0.754,0.73,-8.412,0.0756,0.111,2.91e-05,0.0985,0.869,173.638,3UNa2iZNHZ8cDvzXSNVrUZ,189733,"[['UB40', 'Chrissie Hynde']]",I Got You Babe,False,51
0.676,0.475,-12.758,0.0367,0.423,1.48e-05,0.105,0.631,102.015,1yrNoXJopuBtsL5Vj62ESi,266760,[['Sting']],Englishman In New York,False,51
0.729,0.856,-4.164,0.035,0.0658,0.00832,0.0691,0.804,116.467,2m0M7YqCy4lXfedh18qd8N,285093,[['Madonna']],Into the Groove,False,66
0.62,0.446,-14.451,0.0347,0.589,0.0299,0.0727,0.868,88.591,3PzsbWSQdLCKDLxn7YZfkM,155880,[['Bruce Springsteen']],I'm On Fire,False,75
0.636,0.264,-14.567,0.0263,0.593,4.22e-05,0.275,0.264,99.304,1lx8ddGT5wCD6W2xmLeRKG,238467,[['Whitney Houston']],Saving All My Love for You,False,67
0.582,0.467,-12.597,0.0391,0.12,0.0,0.298,0.879,165.21,2iXH35MhsqO5Ry8a7iptpJ,270693,[['Richard Marx']],Endless Summer Nights,False,60
0.584,0.59,-7.051,0.0243,0.255,1.04e-06,0.088,0.378,98.025,1hC742BlJVdDwl31JUGAqW,197400,[['Robin Beck']],First Time,False,0
0.69,0.674,-5.866,0.0471,0.201,0.00612,0.114,0.713,98.851,7Mz9qPB9hp1rXBgXvrVAST,255187,[['Tina Turner']],We Don't Need Another Hero (Thunderdome),False,44
0.521,0.654,-6.993,0.0401,0.452,6.12e-05,0.0984,0.125,139.071,18DfMhEx4ddoreHrvZDF6Q,268200,[['Jennifer Rush']],The Power of Love,False,63
0.877,0.867,-5.792,0.0337,0.0305,0.255,0.139,0.967,119.559,53Ayc31Abq14FUUMqQH68U,232520,[['Sabrina']],Boys (Summertime Love),False,0
0.782,0.567,-15.478,0.0339,0.0307,0.00583,0.33,0.8,115.71,7MnxdIXJd4N4mHCTPNKhkX,245973,[['Ray Parker Jr.']],"Ghostbusters - From ""Ghostbusters""",False,0
0.408,0.48,-11.017,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,5WwqdeavrQrbeAMDxGawse,294773,[['REO Speedwagon']],Can't Fight This Feeling,False,74
0.526,0.924,-5.591,0.0391,0.027,0.000728,0.598,0.793,147.28,0sgDEFq9oeC8ueOK0mR5IA,220707,[['Loverboy']],Working for the Weekend,False,0
0.56,0.985,-3.33,0.0434,0.422,3.05e-05,0.0355,0.936,126.328,5Af1el8XZK7PyiUOoy23xg,263560,[['Aerosmith']],Dude (Looks Like A Lady),False,0
0.519,0.915,-5.6,0.0693,0.0654,0.000757,0.0779,0.155,117.588,6jpZQXdoPr9ZAhr9mxCyW0,309467,[['Europe']],The Final Countdown,False,37
0.768,0.829,-5.109,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,2olVm1lHicpveMAo4AUDRB,234333,[['Huey Lewis & The News']],The Power Of Love,False,75
0.527,0.942,-5.64,0.0366,0.0115,0.0,0.188,0.495,148.723,7FwBtcecmlpc1sLySPXeGE,241307,[['Bruce Springsteen']],Dancing In the Dark,False,79
0.687,0.704,-7.923,0.0423,0.0745,0.0,0.0924,0.843,131.704,0TF3F5Lw5apoD1zvR8LikO,192867,[['Rick Springfield']],Jessie's Girl,False,61
0.815,0.445,-14.829,0.0597,0.103,0.000106,0.0509,0.682,94.331,4sTjpbVRhhzN5YHhYMYbe3,240067,[['Marvin Gaye']],Sexual Healing,False,43
0.777,0.818,-5.64,0.0462,0.0906,2.98e-05,0.714,0.847,118.405,20efeySIfZoiSaISGLBbNs,312413,[['Michael Jackson']],Thriller - Single Version,False,54
0.554,0.851,-10.526,0.0334,0.006,0.0242,0.405,0.96,128.103,0BB9eUBBaaX6GALSYNcEp7,196800,[['Dead Or Alive']],You Spin Me Round (Like a Record),False,0
0.686,0.649,-12.935,0.0642,0.00623,0.0625,0.0592,0.76,109.984,6J8IwGX3oHi7x9B57vmMMW,164533,[['Bow Wow Wow']],I Want Candy,False,44
0.727,0.685,-7.159,0.0398,0.0351,4.43e-05,0.0973,0.812,88.75,4aKIs5t9TqP59btlCGPrgw,271893,[['Daryl Hall & John Oates']],Maneater,False,0
0.78,0.869,-7.255,0.0517,0.0744,0.004,0.0621,0.957,157.902,4sscDOZCkbLSlDqcCgUJnX,161133,[['DEVO']],Whip It,False,67
0.779,0.87,-13.141,0.0574,0.00644,0.0107,0.0399,0.555,102.689,2VNfJpwdEQBLyXajaa6LWT,241920,[['Talking Heads']],Burning Down the House,False,65
0.724,0.891,-7.818,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,1Jwc3ODLQxtbnS8M9TflSP,204707,[['The Bangles']],Walk Like an Egyptian,False,63
0.887,0.48,-11.994,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,0HEmnAUT8PHznIAAmVXqFJ,193200,[['George Michael']],Faith - Remastered,False,75
0.811,0.41,-8.214,0.0391,0.0365,6.63e-06,0.0799,0.626,103.965,43btz2xjMKpcmjkuRsvxyg,254493,[['John Mellencamp']],Jack & Diane,False,76
0.376,0.885,-7.034,0.0775,0.117,0.0104,0.296,0.697,135.619,1Cl1J4Ai7NkuhLdaDHthTh,239960,[['The Psychedelic Furs']],Pretty in Pink,False,42
0.731,0.738,-8.125,0.0377,0.184,0.0,0.214,0.958,117.656,3L7RtEcu1Hw3OXrpnthngx,236920,[['The Human League']],Don't You Want Me,False,76
0.619,0.703,-9.414,0.0525,0.00388,0.205,0.163,0.709,115.043,0F0MA0ns8oXwGw66B2BSXm,457133,[['David Bowie']],Let's Dance - 1999 Remaster,False,0
0.596,0.869,-11.97,0.037,0.0116,0.173,0.0678,0.944,109.902,05wIrZSwuaVWhcv5FfqeH0,238733,[['Katrina & The Waves']],Walking On Sunshine,False,80
0.871,0.491,-13.407,0.0392,0.573,0.00862,0.12,0.73,107.92,3xkoUGbf11dLvsfIdgfmIp,429173,[['Thompson Twins']],Hold Me Now,False,52
0.469,0.65,-12.823,0.0389,0.00593,1.14e-05,0.035,0.606,156.02,1CDX9A7Gw2PJOVNij6z0Rx,233027,[['Modern English']],I Melt With You,False,0
0.823,0.264,-19.062,0.0353,0.526,7.04e-05,0.0622,0.561,112.089,3Y6RL1nc5hHnAD0LaUvpFw,276600,[['The Alan Parsons Project']],Eye in the Sky - Remastered,False,41
0.675,0.61,-13.811,0.085,0.0852,0.0188,0.159,0.344,131.037,6t1FIJlZWTQfIZhsGjaulM,253800,[['The Buggles']],Video Killed The Radio Star,False,65
0.66,0.927,-5.867,0.156,0.461,5.73e-05,0.699,0.458,136.247,4caiYv89C9GZdDD1RzshWd,211533,[['The Weather Girls']],It's Raining Men - Single Version,False,57
0.652,0.634,-9.914,0.0261,0.566,1.08e-06,0.15,0.674,114.681,0RteYQqW1AOq3JNL0yMWYt,211227,[['Roy Orbison']],You Got It,False,52
0.397,0.207,-13.155,0.0331,0.701,3.07e-05,0.116,0.268,171.282,2A6yzRGMgSQCUapR2ptm6A,227600,[['Cyndi Lauper']],True Colors,False,70
0.306,0.722,-5.963,0.034,0.0519,0.0,0.117,0.41,174.732,4rcHWl68ai6KvpXlc8vbnE,200293,[['REO Speedwagon']],Keep on Loving You,False,73
0.523,0.769,-5.855,0.0269,0.04,0.0,0.136,0.876,136.162,0WQiDwKJclirSYG9v5tayI,244587,[['The Smiths']],There Is a Light That Never Goes Out - 2011 Remaster,False,76
0.582,0.606,-9.961,0.0289,0.124,0.00139,0.151,0.504,111.441,3wfujdbamR3Z46F4xav7LM,234493,[['The Cars']],Drive,False,67
0.754,0.496,-8.7,0.0351,0.00539,0.000152,0.0871,0.341,119.186,6Nabz5Gsy80XL0MJoOmgF8,258173,[['Midnight Oil']],Beds Are Burning - Remastered,False,62
0.577,0.83,-9.833,0.0409,0.0162,4.66e-06,0.0815,0.856,149.69,734Bm0wCyh215uaDkq1Aq0,350160,[['Bonnie Tyler']],"Holding Out for a Hero - From ""Footloose"" Soundtrack",False,51
0.632,0.67,-8.877,0.027,0.548,2.38e-06,0.0521,0.342,97.098,7KM52fyhuSxeIN1y2Sn6QL,338560,[['Cheap Trick']],The Flame,False,45
0.502,0.305,-16.011,0.0339,0.484,3.55e-06,0.117,0.248,131.242,6yJxCltgtmGxIgKOS6ndnu,291400,[['Whitney Houston']],Greatest Love of All,False,68
0.669,0.989,-5.448,0.0464,0.186,3.12e-05,0.123,0.895,115.158,1N9bMjIVVq2gLMbAecDnul,201503,[['Rick Astley']],Together Forever,False,0
0.691,0.79,-10.263,0.0633,0.0418,6.93e-05,0.091,0.746,108.266,3OQtbwQ9U4A0VDH1rjamZJ,225853,[['Kajagoogoo']],Too Shy - 2004 Remaster,False,44
0.63,0.611,-10.298,0.0348,0.229,3.97e-06,0.105,0.275,103.043,6V775dYuMO5BKjo9C3nhqL,285942,[['Starship']],Sara,False,38
0.449,0.961,-4.305,0.0701,0.00854,0.00276,0.343,0.602,93.956,1l6DV8qhmCdgOKLSAFzPOe,321827,[['Aerosmith']],Love In An Elevator - Single Version,False,59
0.503,0.47,-8.006,0.0257,0.291,0.0,0.396,0.334,108.486,6Nq8YtPAHuL1outooeiFde,241373,[['Air Supply']],All Out of Love,False,60
0.799,0.755,-11.538,0.0419,0.108,0.169,0.0661,0.975,128.695,0BWravaqj9rKdOU8RWXhuf,221267,[['Thomas Dolby']],She Blinded Me With Science,False,43
0.701,0.803,-6.786,0.0545,0.0544,1.54e-06,0.7,0.903,133.608,4W4wYHtsrgDiivRASVOINL,320680,"[[""The B-52's""]]",Love Shack,False,73
0.282,0.523,-10.77,0.0346,0.257,3.29e-06,0.266,0.293,160.551,7JmsQwxDlC89imxewJcnHO,221107,[['Heart']],What About Love?,False,0
0.753,0.751,-9.372,0.0535,3.96e-05,0.748,0.0783,0.898,130.41,6gv02BqPCsOQz5QQ4jnNOY,445893,[['New Order']],Blue Monday,False,0
0.512,0.588,-8.591,0.0276,0.335,0.000806,0.0963,0.242,144.521,3Ef8B7QJE0dWnKeNJlRq0x,215147,[['Debbie Gibson']],Lost in Your Eyes,False,50
0.785,0.948,-6.681,0.0477,0.185,0.0143,0.156,0.967,136.811,6PF9OvMNlndPgJ4ArsJCq3,204587,[['The Fixx']],One Thing Leads To Another,False,0
0.646,0.633,-10.09,0.0274,0.0155,0.0282,0.107,0.874,134.357,0NQR0EwS6933uCNu1o7iBJ,257000,[['David Bowie']],China Girl - 2002 Remaster,False,21
0.654,0.903,-5.252,0.0798,0.0222,0.0,0.241,0.607,129.442,2HuHopKnnuGQEpGb0CssCs,205227,[['Duran Duran']],Hungry Like the Wolf,False,47
0.831,0.688,-9.27,0.0681,0.154,0.0,0.0877,0.924,132.464,0Yt04VZEo0lBQrpX1FVfyY,204213,[['Rick James']],Super Freak - Pt. 1,False,0
0.797,0.872,-6.727,0.0575,0.291,0.0,0.284,0.866,129.885,56KqaFSGTb7ifpt16t5Y1N,222427,[['The Clash']],Rock the Casbah - Remastered,False,73
0.711,0.292,-15.523,0.037,0.313,0.0,0.131,0.194,103.951,2M9ro2krNb7nr7HSprkEgo,296800,[['Tracy Chapman']],Fast Car,False,78
0.834,0.633,-11.442,0.0422,0.0631,5e-05,0.313,0.904,123.815,3MjfIbsyO8NQ4slgICU32u,224773,[['Olivia Newton-John']],Physical,False,0
0.611,0.813,-7.689,0.0279,0.339,0.898,0.224,0.821,140.112,0X5C4WjQNubRysTkHOubz3,209573,[['The Cure']],Lovesong - 2010 Remaster,False,62
0.398,0.952,-6.042,0.061,0.000373,7.75e-05,0.1,0.584,122.093,0dOg1ySSI7NkpAe89Zo0b9,278680,[['Bruce Springsteen']],Born in the U.S.A.,False,77
0.439,0.422,-17.227,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833,4rr67zXmEYf9ykLigeEsbv,236933,[['Crowded House']],Don't Dream It's Over,False,0
0.529,0.751,-9.826,0.0616,0.0299,1.98e-06,0.0753,0.672,127.058,1NX2Mm24mEAb3IZwGAMlyi,319787,[['Midge Ure']],If I Was,False,0
0.653,0.698,-8.549,0.028,0.174,0.00723,0.0711,0.763,97.02,34HKskUook8LY2JFy6e4Ob,277053,[['Nik Kershaw']],Wouldn't It Be Good,False,0
0.577,0.665,-5.572,0.0285,0.312,8.89e-05,0.138,0.305,101.807,3wqoAzrr5htxSZ7KzxhLHg,228800,[['Steve Perry']],Oh Sherrie,False,0
0.7,0.565,-14.761,0.0823,0.468,1.35e-06,0.0724,0.919,103.109,6OAVhdZQs1KMNH1TfXbFJE,218933,[['Barclay James Harvest']],Life Is For Living,False,47
0.766,0.697,-9.913,0.038,0.0426,0.000184,0.058,0.783,129.564,3vgMukvxHil1fefb1QE1l4,262293,[['Dusty Springfield']],In Private,False,0
0.784,0.521,-6.01,0.0606,0.0247,0.00217,0.181,0.696,164.068,2qZQtey4lTwvvABVMrO4h8,273747,[['Peter Schilling']],Major Tom (Völlig Losgelöst),False,0
0.746,0.79,-4.7,0.0257,0.0485,0.0261,0.0534,0.891,107.231,46RVKt5Edm1zl0rXhPJZxz,220867,[['Men At Work']],Down Under,False,73
0.779,0.635,-8.028,0.0282,0.577,0.000258,0.215,0.53,108.018,2FHnN5ELL83TGbtXMDzoiJ,291720,[['Gazebo']],I Like Chopin,False,61
0.611,0.72,-8.359,0.0259,0.291,0.0,0.356,0.8,128.594,5Jc21xaya2MrHp2KOetrBq,218187,[['Mike Oldfield']],Moonlight Shadow,False,0
0.673,0.686,-11.098,0.0417,0.306,0.0101,0.318,0.512,102.726,2qximHwGjfuXUqwQSJujO9,234680,[['Wang Chung']],Dance Hall Days,False,0
0.46,0.932,-6.264,0.0468,0.139,0.00504,0.114,0.849,203.617,6Wiamk8BAAP50gAAJopsy2,227463,[['Pretenders']],Don't Get Me Wrong - 2007 Remaster,False,64
0.747,0.586,-10.119,0.0299,0.0708,8e-05,0.0427,0.893,164.718,76ZnyGfjQZSM8GPfR7OqiJ,201867,[['Fine Young Cannibals']],Good Thing,False,0
0.605,0.69,-11.003,0.0295,0.198,0.00132,0.291,0.694,112.005,6kJmK6N95GBuZa1574EcBA,266867,[['Talk Talk']],Such a Shame,False,0
0.677,0.83,-8.147,0.0389,0.295,1.04e-05,0.0295,0.705,114.921,1K3RzyzlBhMzOZtR0yepeb,236787,[['Frankie Goes To Hollywood']],Relax,False,0
0.542,0.226,-15.471,0.0335,0.525,0.0,0.167,0.0592,62.066,28xcFz2f0kr5VtYJymSs9K,247640,[['Lionel Richie']],Hello,False,26
0.704,0.79,-5.756,0.0432,0.101,0.00657,0.0769,0.933,167.816,0z0JSkE5Nw3i3nin3BBSuG,257667,[['Laid Back']],Sunshine Reggae,False,66
0.612,0.541,-8.835,0.0305,0.364,0.000539,0.0872,0.64,106.71,5wG0fxX1Ag3Xx4wACyUQMh,214800,[['Marillion']],Kayleigh - Single Edit,False,0
0.584,0.776,-5.495,0.0358,0.267,0.0,0.112,0.608,112.139,2hbA72TFulrNGTEBUMAnzG,281040,"[['Eurythmics', 'Annie Lennox', 'Dave Stewart']]",There Must Be an Angel (Playing with My Heart),False,55
0.445,0.422,-11.327,0.0329,0.477,1.37e-05,0.22,0.149,115.567,1CdLweA1brUOAoYEvzTt8M,236973,[['Sting']],Russians,False,43
0.494,0.381,-14.359,0.028,0.149,0.000205,0.0687,0.339,77.739,7AFYQ5pNtS4I98PvFXkvid,318533,"[['Rod Stewart', 'Bob Ezrin', 'Bob Loftus', 'Craig Engel', 'David Ahlert', 'David TIckle', 'Jim Dineen', 'Stan Katayama']]",Every Beat of My Heart,False,51
