danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,artist,song_title,explicit,popularity
0.667,0.985,-5.037,0.0384,0.883,0.943,0.131,0.281,121.986,1VGlkDfOhHUtTAkoK5FjW1,306027,['Chez Damier & Stacey Pullen'],Forever Monna,FALSE,0
0.667,0.889,-9.667,0.0728,8.11E-05,0.0604,0.0419,0.324,130.674,1Ktzv8jAjmA8KjjcBicqlb,190347,['Garçons'],French Boy,FALSE,9
0.104,0.839,-5.614,0.0628,0.00717,0.789,0.348,0.103,79.318,1T9Zdjhjn04CB2VdMR7EcX,1229120,['Pärson Sound'],From Tunis To India in Fullmoon (On Testosterone),FALSE,0
0.315,0.626,-8.514,0.0414,0.000867,0.872,0.112,0.354,90.122,63AQx2o5TWxUv4tIIxK6ki,165653,['Egg'],Fugue in D Minor,FALSE,0
0.731,0.83,-9.557,0.114,0.44,0.151,0.0645,0.728,113.043,5A8GSo7MyDIfAc2x11AOSS,414027,['George Smallwood'],Funk By The Pound,FALSE,0
0.56,0.53,-15.323,0.0561,0.359,0.00731,0.984,0.773,138.857,5AiILNwUG9ZdMck9424sIu,315560,['Nina Simone'],Funkier Than a Mosquito's Tweeter,FALSE,9
0.698,0.646,-8.473,0.0592,0.000905,0.861,0.235,0.558,78.956,0DCDYbTDkc1wjqlDmWfZDC,192093,['Sons of Darkness'],Funky Thing,FALSE,0
0.705,0.663,-17.81,0.0795,0.242,0.92,0.101,0.61,148.738,1w3jYHuIvBIE1bOjaIJ1gO,570613,['CAN'],Future Days,FALSE,0
0.772,0.803,-11.198,0.0597,0.000157,0.809,0.151,0.147,125.97,2W0yd6yqi5idPpErkIMWxh,291500,['D-Malice'],Gabryelle (Refix),FALSE,26
0.524,0.863,-5.177,0.061,0.516,0.622,0.086,0.724,96.212,0mCgaGJDajVN48edoCfdHl,473707,['Abbey Lincoln'],Garvey's Ghost,FALSE,3
0.184,0.939,-6.928,0.0817,0.0115,0.908,0.188,0.202,127.428,1LrhDHlsMNlMZ6CNG7Kfkl,728280,['Emeralds'],Genetic,FALSE,0
0.398,0.385,-13.773,0.0304,0.812,0.109,0.123,0.425,175.587,0Hb9nDaAVm9lqMRsXmEwlP,293293,['The Defaulters'],Gentle Man,FALSE,0
0.808,0.741,-7.263,0.123,0.0698,2.67E-05,0.0905,0.939,108.158,0TPkVpYPgapa4dN4RmLPcW,205840,['Joe Coleman'],Get It Off the Ground,FALSE,0
0.624,0.826,-10.179,0.0476,0.0308,0.918,0.254,0.198,126.969,7wnwueAQ2Srl5rUaLUvG1L,273448,['Daphni'],Tin,FALSE,34
0.787,0.747,-6.907,0.0306,0.45,0.00395,0.104,0.845,121.047,5WQKbVKXwbuoq7EdnYU8yM,284683,['T. Rex'],Get It On (Bang A Gong) - Alternate Version,FALSE,18
0.711,0.871,-4.32,0.294,0.398,1.69E-06,0.171,0.912,91.153,3PA9dH8cT0wR5UW4XkC44Y,274440,"['The Notorious B.I.G.', 'Junior M.A.F.I.A.']",Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,TRUE,64
0.517,0.639,-8.645,0.488,0.507,0,0.891,0.696,130.291,1Qb2gxlkt6svR4x6691v0V,284373,"[""Destiny's Child"", 'Timbaland']",Get On The Bus (feat. Timbaland),FALSE,14
0.192,0.946,-4.059,0.0856,0.024,6.44E-06,0.135,0.182,136.401,7uTUXUax0foAnVZA9D54Aw,248360,['Neutral Milk Hotel'],Ghost,FALSE,0
0.258,0.548,-9.927,0.0721,0.0696,0.685,0.159,0.486,191.516,4frhZxo7ZiKT1geiL4dGnW,154400,['Suicide'],Ghost Rider,FALSE,0
0.321,0.396,-13.701,0.0704,0.849,0.000913,0.122,0.493,83.266,33IPXyUXYaUtOAcUg2YuMN,312400,['Albert Ayler'],Ghosts: Ghosts: Variation 1,FALSE,0
0.63,0.616,-8.128,0.0309,0.463,0.0408,0.173,0.509,118.65,1dv3ePjze9tPq2pk8eWJdR,270773,['The Rolling Stones'],Gimme Shelter,FALSE,0
0.591,0.855,-8.339,0.339,0.00832,5.87E-05,0.771,0.78,136.734,47wZfF4OdME3xkIPhhpSSF,158467,['Busta Rhymes'],Gimme Some More,TRUE,58
0.68,0.847,-6.742,0.0311,0.0334,0.824,0.0818,0.51,128.992,7F1iwsAeDcplnk8FDyNb63,684493,['Four Tet'],Glasshead,FALSE,8
0.433,0.739,-9.661,0.143,0.0145,0.855,0.0783,0.0998,181.314,1iH3H6Ul2GbMLDsYoqunnU,294349,['Ramadanman'],Glut,FALSE,26
0.545,0.41,-11.107,0.0319,0.245,0,0.082,0.41,117.076,151Vf1jchlO3acccN3QddK,170733,['The Beach Boys'],God Only Knows,FALSE,0
0.653,0.239,-18.54,0.0453,0.806,0.0146,0.132,0.765,80.392,57460SJgSpCXaRJ9YIYHxy,171373,['Canned Heat'],Going Up The Country,FALSE,63
0.272,0.59,-12.598,0.0362,0.229,0.0505,0.35,0.448,116.986,21XdZYuw2jLsMt76U7ZzC3,252253,['Lloyd Clifton Miller'],Gol-e Gandom,FALSE,13
0.68,0.843,-4.919,0.241,0.22,3.02E-05,0.378,0.743,81.958,4go2hxLM6ijk0K76ZY0Nhd,192067,['A$AP Rocky'],Goldie,TRUE,0
0.75,0.925,-4.961,0.0407,0.349,0.838,0.197,0.97,123.854,00KhF48KQLtJ3FvoQbcFU6,605853,['William Onyeabor'],Good Name,FALSE,0
0.378,0.113,-21.617,0.0363,0.893,0.339,0.113,0.116,130.453,5i7hiEgVoedjlboAJDspws,242853,"['The Langley Schools Music Project', 'Hans Fenger (Musical Director)', 'Irwin Chusid (Producer)']",Good Vibrations,FALSE,29
0.396,0.473,-7.67,0.0345,0.326,0.000124,0.109,0.385,133.449,5t9KYe0Fhd5cW6UYT4qP8f,219027,['The Beach Boys'],Good Vibrations - Remastered 2001,FALSE,73
0.677,0.859,-7.956,0.0936,0.0878,0.0544,0.111,0.643,121.569,5gBJXnhcYKWCntMpBcS5rR,581933,['Clyde Alexander & Sanction'],Got To Get Your Love,FALSE,0
0.618,0.808,-5.812,0.042,0.0224,0.00392,0.279,0.708,124.286,0CrZznmwmF34tGKx8SHSkD,499000,['Cerrone'],Got to Have Loving,FALSE,0
0.731,0.674,-8.281,0.0447,0.0501,0.869,0.176,0.765,120.015,6mRrCKQXduMCYFHNzd4FzL,318015,['Les Sins'],Grind,FALSE,0
0.583,0.667,-4.307,0.297,0.0495,1.15E-06,0.1,0.333,191.501,10fItzbnj7iBE2nQaShNnu,264773,['Clipse'],Grindin',FALSE,34
0.314,0.486,-15.211,0.0512,0.09,0.703,0.616,0.23,143.425,16zynyBRYbLrkfc1ZCnkRy,713333,['Larry Coryell'],Gypsy Queen,FALSE,0
0.536,0.315,-18.107,0.06,0.0496,0.514,0.0993,0.721,128.102,3RE8ZtSBVuCiPqAhie7d60,285453,['Philippe Besombes'],Hache 06,FALSE,0
0.394,0.74,-7.278,0.0336,0.77,0.177,0.126,0.729,168.253,4J9ox73nwNrIfANE92Mz4b,645707,['Djeli Moussa Diawara'],Haidara,FALSE,0
0.619,0.78,-14.023,0.0349,0.117,0.831,0.0693,0.771,152.581,5ebOqjVdXJ43QrhVvDrXWN,607427,['NEU!'],Hallogallo,FALSE,0
0.477,0.99,-12.654,0.0468,0.396,0.501,0.0818,0.0318,144.399,0QQuyKhph4U3uacfixSRKA,143960,['Hal Blaine'],Hallucinations (April),FALSE,0
0.254,0.665,-10.54,0.0851,0.0658,0.0121,0.0909,0.0607,72.084,6Oie2iA5yhe0JU7LbnFIY5,403427,['Asa-Chang & Junray'],Hana,FALSE,0
0.801,0.788,-5.245,0.0442,0.00157,0.764,0.0963,0.421,114.985,3I9tzMGd1E0Ss9uJoCinHM,402783,['DJ Nori'],Happy Sunday (Maurice Fulton Mix),FALSE,22
0.662,0.909,-5.817,0.057,0.372,5.78E-05,0.0841,0.714,91.453,7ycU5Bxfn2fIZjXJypfdRM,203373,['Baby Huey'],Hard Times,FALSE,55
0.421,0.693,-11.425,0.0337,0.0933,1.61E-05,0.0903,0.858,99.973,6aP8aMehThSiaLJozzGeUh,470640,['Bobbi Humphrey'],Harlem River Drive,FALSE,41
0.679,0.541,-10.348,0.0465,0.252,0.000227,0.314,0.584,97.335,6Qfz6CMmWCCsfjVcxXVjWc,249240,['Harlem River Drive'],Harlem River Drive (Theme Song) - 2006 Remaster,FALSE,12
0.436,0.423,-14.431,0.0368,0.738,0.984,0.0823,0.0318,152.821,1nqzQ1ySO1Qpr6mglyZvaw,661720,"['Philippe Besombes', 'Jean Louis Rizet']",Haute pression,FALSE,0
0.644,0.767,-10.313,0.0464,0.134,0.122,0.173,0.652,125.057,35Ax6npyW01DdENgN1q279,331627,['Albert Ayler'],Heart Love,FALSE,0
0.61,0.583,-10.73,0.0329,0.314,0.000461,0.275,0.554,86.286,2mEifO9PK0fU8OGgDT2GyQ,213653,['Relatively Clean Rivers'],Hello Sunshine,FALSE,0
0.285,0.615,-13.403,0.0429,0.199,0.906,0.105,0.474,128.774,5AiNr1E4t8n1T4NebVLKyK,244773,['Brian Eno'],Here Come The Warm Jets - 2004 Digital Remaster,FALSE,36
0.535,0.417,-14.839,0.0329,0.96,0.219,0.153,0.723,114.224,2cc97JuCnDhIfCceElzDBC,125307,['The Velvet Underground'],Here She Comes Now,FALSE,0
0.205,0.783,-10.14,0.0758,0.305,0.758,0.0986,0.268,146.87,5ikUhVo4GHG0mVkSZjft4y,433573,"['The Velvet Underground', 'Nico']",Heroin,FALSE,0
0.44,0.715,-11.248,0.0832,0.489,0.00866,0.435,0.558,118.846,7ozvI9o4Ym2qWYfiw2eWiv,475600,['Andrew Hill'],Hey Hey - 1993 Remastered Version,FALSE,1
0.792,0.867,-5.429,0.317,0.039,0.000465,0.166,0.921,158.14,67wknyyIZ0J3OYlnausZq9,268722,"['Nutty Professor The Klumps Soundtrack', 'Jay Z Feat. Memphis Bleek & Amil']",Hey Papi,TRUE,0
0.805,0.615,-8.952,0.163,0.00251,0.00314,0.133,0.77,170.035,61EFAY1nL5J5qWvclJ33Bt,259973,"['Missy Elliott', ""Lil' Kim""]",Hit 'Em wit da Hee (feat. Lil' Kim),TRUE,17
0.844,0.326,-17.932,0.0413,0.155,0.893,0.105,0.509,130.28,741KQX9BobWT2bV5s5nO2D,285933,['Cluster'],Hollywood,FALSE,37
0.363,0.355,-13.968,0.036,0.0952,0.559,0.0949,0.437,178.911,0VF21fEzB6OszZcJlKzyg5,331373,['David Axelrod'],Holy Thursday,FALSE,40
0.484,0.603,-10.42,0.0652,0.16,0.00875,0.123,0.846,99.346,1dtAnQAlBEcvW2kxnlKrwF,206293,['Esther Phillips'],Home Is Where the Hatred Is,FALSE,42
0.692,0.851,-11.412,0.0602,0.000982,0.652,0.284,0.382,112.04,4AWfAGx1jZE1rL0yTaSpF3,306133,['Soho'],Hot Music,FALSE,30
0.663,0.53,-9.199,0.0275,0.613,0.906,0.109,0.631,103.779,3rzenzs3lpi1XljKsZQ2Bl,152400,['Marc Moulin'],Humpty Dumpty - 2006 Remastered Version,FALSE,36
0.549,0.391,-15.657,0.05,0.738,7.67E-05,0.142,0.672,116.755,34wMPbbkyNYEZuQkkzlJBu,331173,['Alice Coltrane'],Huntington Ashram Monastery,FALSE,0
0.485,0.552,-9.202,0.0543,0.116,0.0455,0.0864,0.0676,139.792,7aYNz419a97mXXFlOcVKtk,338413,['Joy Orbison'],Hyph Mngo,FALSE,0
0.895,0.694,-4.384,0.275,0.176,0,0.292,0.632,93.944,6Tsu3OsuMz4KEGKbOYd6A0,230000,['The Notorious B.I.G.'],Hypnotize - 2007 Remaster,TRUE,72
0.431,0.476,-12.009,0.038,0.293,1.09E-06,0.479,0.195,124.551,39m67U78YIl77QQE1iBXfS,290400,['Stevie Wonder'],I Believe (When I Fall In Love It Will Be Forever),FALSE,0
0.642,0.901,-8.159,0.0708,0.339,0,0.659,0.906,108.264,2y5ZYSHPibldiSYPKqkzOI,175999,['Jackson Sisters'],I Believe In Miracles,FALSE,0
0.78,0.593,-6.938,0.0715,0.469,0.379,0.0959,0.817,122.427,6GGF5MqVopnVh6BDh4owgs,295773,['TC Crew'],I Can't Do It Alone,FALSE,0
0.891,0.452,-9.086,0.0369,0.0334,0.00113,0.0342,0.964,110.586,6r41t4oJtwcBHp4h1ZDMlj,307307,['Daryl Hall & John Oates'],I Can't Go for That (No Can Do),FALSE,43
0.466,0.518,-16.167,0.426,0.133,0.00445,0.375,0.419,119.494,61NAefEIttrkF8xGtF88PY,372973,['Bernard Bonnier'],I Can't Sing ...,FALSE,3
0.586,0.702,-3.602,0.0324,0.00135,0,0.451,0.577,121.32,1reCOnF9RrvRedVK5E3Cnd,251533,['Jerry Green'],I Finally Found the Love I Need,FALSE,11
0.865,0.641,-6.652,0.162,0.0611,0.000107,0.218,0.762,95.307,2HaMsIYFmZkKkUn1NTFPgL,263533,['Grand Puba'],I Like It (I Wanna Be Where You Are),TRUE,0
0.835,0.664,-8.49,0.0975,0.628,0.00016,0.0972,0.832,105.137,45ytXqZ4x2CabClp2YZZha,296880,['Syreeta'],I Love Every Little Thing About You,FALSE,0
0.217,0.443,-9.631,0.0303,0.845,0.000107,0.0969,0.478,169.985,4gYnBYLtYTbzxbZ0NCiGdv,131506,['The Paris Sisters'],I Love How You Love Me,FALSE,0
0.736,0.915,-3.7,0.288,0.298,0,0.0455,0.915,136.039,2L63rYvBtfdwoYTQaJC7gH,245067,['Dizzee Rascal'],I Luv U,TRUE,0
0.723,0.361,-17.88,0.0753,0.795,0.913,0.073,0.856,104.896,3LsT91KRYwtMNnlmnTxMJU,411347,['Sylvester'],I Need Somebody To Love Tonight,FALSE,0
0.69,0.778,-11.675,0.0406,0.525,0.48,0.32,0.918,138.973,43nHMCR6U4gw8sC4Q6JtK0,271856,['Kris Okotie'],I Need Someone,FALSE,16
0.536,0.946,-7.731,0.0812,0.0037,0.00197,0.0989,0.913,123.882,6F3XSFTWEtYAOrZW0b4UNU,258173,['The Doves'],I Shall Be Free,FALSE,6
0.565,0.433,-14.97,0.0393,0.0308,0.225,0.0909,0.746,137.269,6sVm6ik1mXyXlDFexORZpQ,644440,['Marijata'],I Walk Alone,FALSE,38
0.527,0.871,-8.708,0.0354,0.0229,0.155,0.419,0.107,120.722,672N8DGGTOLCOgWe0koX5g,188560,['The Stooges'],I Wanna Be Your Dog,FALSE,60
0.659,0.811,-9.758,0.0813,0.0158,0.0039,0.0399,0.884,117.604,7uIKTNMTtL1Ssmt4NpJTjk,223187,['Timeless Legend'],I Was Born To Love You,FALSE,32
0.745,0.8,-8.364,0.11,0.107,0.000118,0.297,0.52,92.025,38xXGcTVaIzcXK22VRWb1f,234667,['Kurious'],I'm Kurious,TRUE,0
0.385,0.622,-13.139,0.0569,0.785,0.00475,0.126,0.162,133.525,5Ws2EQtBiwpAcBYYSB14ns,367240,['10cc'],I'm Not In Love,FALSE,0
0.785,0.747,-8.078,0.119,0.0433,0,0.0396,0.695,125.811,7vSZJaNjMO6KsDAj8I9Feu,259227,['James Brown'],I'm Satisfied,FALSE,0
0.567,0.382,-5.238,0.508,0.0445,0,0.107,0.688,85.537,62sK2IDg1BLepLrMniWSEI,333040,"['Lil Wayne', 'Drake']",I'm Single,TRUE,22
0.681,0.678,-7.21,0.126,0.183,0,0.0835,0.396,140.024,5z5OscyYDckrEoswSZMM1i,206047,['Rome Fortune'],Ice Cream Man,TRUE,0
0.843,0.48,-11.574,0.0492,0.28,0.000782,0.108,0.762,101.993,2BydLQAh7CUIFvSEqAMc4x,180493,['Sly & The Family Stone'],If You Want Me to Stay,FALSE,67
0.59,0.508,-12.572,0.0656,0.15,0.765,0.147,0.636,111.621,0fxxvuCEN3CEG6afl8Q8kD,348840,['Black Truth Rhythm Band'],Ifetayo,FALSE,0
0.246,0.279,-23.209,0.0353,0.845,0.925,0.112,0.049,143.904,1d6rjNka3pqjac901kcRBP,1280683,['Henri Roger'],Images,FALSE,1
0.899,0.713,-2.752,0.366,0.255,0,0.0708,0.777,90.051,7iL6o9tox1zgHpKUfh9vuC,193467,['50 Cent'],In Da Club,TRUE,83
0.228,0.52,-13.436,0.0346,0.0155,0,0.372,0.487,69.071,17eGQQ8CaNPrYqlnnw1MjK,845827,['John Coltrane'],India,FALSE,0
0.545,0.947,-7.534,0.335,0.00111,0,0.516,0.533,179.224,5BUkbajySaSM6JAN9NRzsL,178267,['Group Home'],Inna City Life,TRUE,0
0.562,0.475,-13.396,0.0335,0.817,0.076,0.118,0.596,93.728,6bEcqXMxaKPwmgvzyQsNUp,328200,['Marvin Gaye'],Inner City Blues (Make Me Wanna Holler),FALSE,0
0.805,0.38,-16.387,0.0571,0.0143,0.00974,0.228,0.961,89.658,3q8AgabNzK1mPJdI8egIcn,252200,['Shuggie Otis'],Inspiration Information,FALSE,51
0.827,0.691,-9.17,0.0912,0.018,0.00417,0.158,0.838,134.157,2BZoWCq5SGfXqTqJO7oeTA,192427,['MJ Cole'],Introduction,FALSE,1
0.611,0.442,-11.389,0.0392,0.375,0.000101,0.139,0.91,100.352,4XoyoKQ56FjJO8oa497piC,228907,['Caetano Veloso'],Irene,FALSE,0
0.761,0.493,-14.578,0.083,0.207,0.0222,0.087,0.833,83.211,063TsOVaoKkkMhHSpQpvI7,270373,['Trevor Dandy'],Is There Any Love?,FALSE,0
0.641,0.921,-8.031,0.0831,0.000268,0.0282,0.158,0.461,128.022,0qm71eg0ZKV9JtXqA3e4PL,555695,['Head High'],It’s a Love Thing (Piano Invasion),FALSE,0
0.782,0.528,-14.529,0.0529,0.122,0.615,0.2,0.861,123.554,74BofkjzDJ6OB7APNAA7WK,576613,['Bob Chance'],It’s Broken!,FALSE,0
0.603,0.614,-8.006,0.0387,0.129,0.0825,0.349,0.731,79.575,0rO1mi8UkpYagBglygkYxP,268733,['Ice Cube'],It Was A Good Day - Remix;Edited,TRUE,0
0.639,0.889,-9.502,0.0576,0.201,0.473,0.589,0.889,117.717,5BF6J7ZHbncg8ynxI22ER4,210360,['The Jimmy Castor Bunch'],It's Just Begun,FALSE,39
0.802,0.831,-5.54,0.369,0.271,0,0.223,0.812,102.881,15CAuUw1ADKDacNJ8N2VeH,180240,['EPMD'],It's My Thang,TRUE,0
0.52,0.824,-4.286,0.0462,0.324,4.76E-06,0.147,0.517,79.39,2pm72A1aBHKwqr05xaDW8h,260880,['Ofege'],It's Not Easy,FALSE,49
0.808,0.451,-13.848,0.17,0.00204,0.908,0.0885,0.804,118.73,5LP7kxXHO9QN57bwDRb3LG,255067,['E.S.P.'],It's You,FALSE,0
0.525,0.768,-4.742,0.351,0.467,0,0.53,0.658,166.908,5exyaW0Rjz4TcUaTuh7Wjr,277000,['Ms. Jade'],Jade's A Champ,TRUE,0
0.769,0.825,-6.879,0.0897,0.00213,0.584,0.2,0.573,112.407,6nDgVarnxUZrFzI2OlWNhE,395627,['Newcleus'],Jam On Revenge (The Wikki Wikki Song),FALSE,38
0.576,0.291,-9.919,0.108,0.773,0.908,0.205,0.201,89.529,59tpgfXjTc3QR7mWJj8Wln,253612,['Jai Paul'],jasmine - Demo,FALSE,0
0.84,0.663,-5.563,0.171,0.000364,0.0157,0.366,0.136,114.654,7kVXSHWbjIwNpA0wwOlkpq,333467,['Theo Parrish'],JB's Edit,FALSE,14
0.35,0.356,-16.11,0.0368,0.192,0.905,0.093,0.227,167.019,71WhsFMZI3JhEczyfbaq9d,433145,['Faust'],Jennifer - 2006 Digital Remaster,FALSE,29
0.181,0.772,-11.448,0.0454,0.00312,0.777,0.0541,0.13,138.387,0sWWaNESNj5D5ZXOFsDPVf,1087840,['Stereolab'],Jenny Ondioline,FALSE,0
0.95,0.562,-7.683,0.205,0.12,0.243,0.0775,0.888,104.797,0LBFzvjKC3MtsfDGDXCHFT,281600,['The Jellies'],Jive Baby On A Saturday Night,FALSE,38
0.18,0.536,-13.618,0.0383,0.0129,0,0.104,0.231,98.42,6ZTilFyljGPpZeS5KbU0sh,395867,"['Alice Coltrane', 'Pharoah Sanders']",Journey In Satchidananda,FALSE,0
0.889,0.818,-4.639,0.253,0.47,0,0.179,0.782,96.063,5ByAIlEEnxYdvpnezg7HTX,302760,['The Notorious B.I.G.'],Juicy - 2005 Remaster,TRUE,76
0.69,0.793,-8.244,0.0316,0.000806,0.3,0.11,0.923,129.175,3J3wijtJ2qpojIoHsHkJ9u,210000,['Crash Course In Science'],Jump Over Barrels,FALSE,20
0.623,0.97,-2.17,0.454,0.0869,0,0.0517,0.438,98.384,7AxXoYI5jRkG8rLNb0O9KV,254813,"['Memphis Bleek', 'Freeway']","Just Blaze, Bleek & Free",TRUE,28
0.549,0.334,-18.998,0.0492,0.0678,0,0.0436,0.787,99.189,7zpUwV3Db8SRRKCzRd7hHh,220573,['Erkin Koray'],Karlı Dağlar,FALSE,25
0.734,0.822,-4.661,0.105,0.821,0.0148,0.238,0.458,121.804,70IDaMyZ9uKTcZUi75dcHM,645800,['Moussa Doumbia'],Keleya - Alternate LP Version,FALSE,5
0.706,0.966,-5.989,0.0557,0.0455,0.0824,0.0603,0.882,116.966,6KDASR6h9wbdN3NkVZMuzt,303273,['Kasso'],Key West,FALSE,0
0.634,0.638,-10.169,0.792,0.114,0,0.433,0.664,179.67,2mvOTgcGE2RagkpO0ETdAK,286267,['The Notorious B.I.G.'],Kick In The Door,TRUE,0
0.345,0.811,-11.948,0.0654,0.0606,0.0466,0.357,0.625,142.834,5mSZLysuAtdNA21mbOm0sx,183824,['MC5'],Kick Out The Jams (Original Uncensored Version),FALSE,43
0.882,0.241,-16.648,0.0601,0.788,0.432,0.106,0.718,126.007,1i4KkAHiiTKHh8ysCSMvsJ,386240,"['Rhythm & Sound', 'Cornell Campbell']",King in My Empire (with Cornel Campbell),FALSE,0
0.768,0.739,-10.412,0.0502,0.0324,0.85,0.316,0.874,133.689,6iJVuH9KM1oW1Ib9O3tRdu,151487,['Augustus Pablo'],King Tubby Meets The Rockers Uptown,FALSE,0
0.719,0.434,-10.314,0.122,0.0812,0.809,0.122,0.426,83.247,45AUCuWrjZ7zDj187sbcbY,260693,['King Tubby'],King Tubby's Badness - Dub,FALSE,0
0.54,0.437,-11.811,0.0331,0.522,0.000298,0.114,0.61,139.434,5gtxcuwjfs43XLSRTbKIKZ,163440,['The Free Design'],Kites Are Fun,FALSE,11
0.809,0.704,-11.803,0.098,0.00441,0.672,0.0719,0.245,126.005,3QB10mwxCBPeLmrjPI1wZ7,396191,['Kerri Chandler'],Kong,FALSE,4
0.6,0.882,-6.057,0.0409,0.121,0,0.0564,0.703,100.56,1zs2cc3xtGpXtcrqTbBlnc,145413,['Yamasuki Singers'],Kono Samourai,FALSE,0
0.543,0.483,-10.46,0.0532,0.837,0,0.0762,0.967,127.372,3Ur34XN0cPU1md2Mj75eML,618840,['Nahawa Doumbia'],Korô Dia (à Mamaye Dramé L'inoubliable),FALSE,0
0.449,0.624,-13.422,0.0324,0.0989,0.913,0.313,0.512,122.544,7h9hsEOJbNH2Y46ZR5NFfQ,707560,['Faust'],Krautrock,FALSE,26
0.354,0.69,-11.798,0.166,0.179,0.002,0.134,0.517,138.313,3festq6zhGQi2kMWJxAkn0,1125500,['John Coltrane'],Kulu Sé Mama (Juno Sé Mama),FALSE,0
0.521,0.538,-14.506,0.0314,0.0603,0.868,0.109,0.25,87.38,6OGybl75EBNMNalQ8cg5RD,110067,['Emmanuel Brun'],La voix psychédélique,FALSE,15
0.38,0.423,-10.62,0.0429,0.459,0.423,0.105,0.568,83.964,5o0A0XX2eT0Q4HOtdP7cwh,330500,['Steve Davis'],Lalune Blanche,FALSE,17
0.476,0.877,-8.852,0.0392,0.26,0.339,0.384,0.894,116.984,7yqad3MMDrKWp1R32rRzxo,459467,['Donald Byrd'],Lansana's Priestess,FALSE,36
0.535,0.261,-18.381,0.033,0.942,0.88,0.0759,0.443,119.996,1JmuCGMcpgRAGL1isUDg1p,473000,['Tim Blake - Crystal Machine'],Last Ride Of The Boogie Child,FALSE,0
0.599,0.218,-23.074,0.0425,0.693,0.831,0.115,0.437,141.944,5P57MtejiuAod5l9bUmadS,910973,"['Peter Zummo', 'Arthur Russell', 'Mustafa Ahmed', 'Guy Klucevsek', 'Bill Ruyle']",Lateral Pass: IV. Song IV (quintet),FALSE,4
0.622,0.447,-14.515,0.0338,0.964,0.91,0.102,0.584,89.986,6dkbzrkImssBDOnwcvOwuA,241060,['David T. Walker'],Lay Lady Lay,FALSE,0
0.349,0.492,-13.886,0.0465,0.699,0.012,0.434,0.503,106.053,59HzNVTc331SYrI6vQEJJQ,260400,['Vangelis'],Let It Happen,FALSE,0
0.726,0.52,-11.816,0.0528,0.00562,0.866,0.109,0.319,130.686,47zkCLr3a9kM4wGNEbiJzh,466413,['The Other People Place'],Let Me Be Me,FALSE,35
0.835,0.738,-8.548,0.054,0.0133,0.00381,0.0676,0.953,125.009,6MUuJrqwXOjcWEptMTqYI4,349707,['Bunny Mack'],Let Me Love You [Andy Daniell Edit],FALSE,20
0.363,0.854,-5.665,0.0555,0.537,0.00188,0.173,0.548,141.537,1o3Oagz5kCSUrHqcUqzsQW,505933,['Sons And Daughters Of Lite'],Let the Sun Shine In,FALSE,0
0.713,0.958,-4.755,0.0605,0.461,0.952,0.109,0.961,131.462,5MA7jaAdA1oZ2Jcrz5gqaJ,439280,['William Onyeabor'],Let's Fall in Love,FALSE,20
0.424,0.793,-6.932,0.475,0.478,0.0159,0.346,0.259,190.77,5jYQ2SkNQqX2d4369Nn4SX,115280,['J Dilla'],Lightworks,TRUE,0
0.319,0.778,-7.148,0.0987,0.324,0.0518,0.146,0.596,183.195,37MoE5hlru5hC1ZUghxAqr,540560,['Batsumi'],Lishonile,FALSE,0
0.515,0.534,-8.045,0.0768,0.181,0.00278,0.0547,0.426,70.776,1Eolhana7nKHYpcYpdVcT5,145747,['Jimi Hendrix'],Little Wing,FALSE,70
0.846,0.77,-7.489,0.283,0.0107,0.000123,0.0558,0.773,92.057,6ETW8Q1Xd68dp4Ck1ieE7e,254933,['Group Home'],Livin' Proof,TRUE,0
0.474,0.376,-10.482,0.0283,0.315,0.000748,0.147,0.253,81.001,23aDP04QX8MAHA99FLaPtN,302200,['Ornette Coleman'],Lonely Woman,FALSE,36
0.381,0.592,-12.956,0.0258,0.00342,0.81,0.114,0.409,92.191,5les1S1SyFXOBa9zlEkoJw,217600,['my bloody valentine'],Lose My Breath,FALSE,0
0.763,0.636,-13.909,0.13,0.343,0,0.238,0.827,111.108,7KNP11f9DEwtaXptgSJz4u,146680,['Billy Byrd'],Lost in the Crowd,FALSE,7
0.304,0.515,-12.58,0.108,0.174,0.000284,0.668,0.641,189.61,6xm3jAHQrrmtGs1P9wTG7v,207693,['Caetano Veloso'],Lost In The Paradise,FALSE,0
0.414,0.144,-18.149,0.0377,0.914,0.021,0.489,0.12,114.189,3dNcm0SSQhdI9KcOgWmDzl,162667,"[""Aphrodite's Child""]","Loud, Loud, Loud",FALSE,0
0.458,0.823,-7.744,0.0428,0.469,2.26E-06,0.179,0.687,100.421,06pCe1Y6j7kTi6tt2qeMP1,198813,['Pugh Rogefeldt'],"Love, Love, Love",FALSE,32
0.785,0.513,-9.301,0.293,0.14,0.0102,0.326,0.713,90.223,74iQkGDNV9u0PbYR7knmaT,149391,['Quasimoto'],Low Class Conspiracy,TRUE,0
0.691,0.567,-11.624,0.0515,0.0869,0.15,0.0276,0.942,116.705,20MxJN12WEqU5eWsuCrwM5,316307,['Boz Scaggs'],Lowdown,FALSE,46
0.693,0.905,-8.701,0.303,0.0469,0,0.268,0.832,82.911,2OXAWAySnYPJHLvgLX5fFT,239533,['Camp Lo'],Luchini Aka This Is It,TRUE,41
